# Drone swarm trace: 3 drones, 5002 events
# system_processes: Drone1|Drone2|Drone3
eid,processes,vc,timestamp,props,event_type,msg_partner
Drone1_e314,Drone1,Drone1:314;Drone2:307;Drone3:322,68.3882,formation_hold,local,
Drone2_e311,Drone2,Drone1:296;Drone2:311;Drone3:322,67.0091,relative_computed,send,Drone3
Drone3_e335,Drone3,Drone1:310;Drone2:304;Drone3:335,67.7644,scanning,local,
Drone2_e312,Drone2,Drone1:296;Drone2:312;Drone3:322,67.1023,formation_hold,send,Drone3
Drone1_e315,Drone1,Drone1:315;Drone2:307;Drone3:322,68.5069,formation_hold,local,
Drone2_e313,Drone2,Drone1:296;Drone2:313;Drone3:322,67.1609,formation_hold,local,
Drone3_e336,Drone3,Drone1:310;Drone2:304;Drone3:336,67.9762,scanning,local,
Drone2_e314,Drone2,Drone1:296;Drone2:314;Drone3:322,67.3486,formation_hold,local,
Drone1_e316,Drone1,Drone1:316;Drone2:307;Drone3:322,68.5912,formation_hold,send,Drone3
Drone1_e317,Drone1,Drone1:317;Drone2:307;Drone3:322,68.8405,formation_hold,local,
Drone1_e318,Drone1,Drone1:318;Drone2:307;Drone3:322,69.0911,formation_hold,local,
Drone1_e319,Drone1,Drone1:319;Drone2:307;Drone3:322,69.3365,formation_hold,local,
Drone2_e315,Drone2,Drone1:296;Drone2:315;Drone3:322,67.5939,formation_hold,local,
Drone2_e316,Drone2,Drone1:296;Drone2:316;Drone3:322,67.7695,formation_hold,local,
Drone2_e317,Drone2,Drone1:296;Drone2:317;Drone3:322,67.8993,formation_hold,send,Drone1
Drone1_e320,Drone1,Drone1:320;Drone2:317;Drone3:322,69.4012,formation_hold,receive,Drone2
Drone2_e318,Drone2,Drone1:296;Drone2:318;Drone3:322,68.1410,formation_hold,local,
Drone1_e321,Drone1,Drone1:321;Drone2:317;Drone3:322,69.4762,formation_hold,local,
Drone3_e337,Drone3,Drone1:312;Drone2:307;Drone3:337,68.2172,scanning,receive,Drone1
Drone1_e322,Drone1,Drone1:322;Drone2:317;Drone3:322,69.7719,idle,local,
Drone2_e319,Drone2,Drone1:296;Drone2:319;Drone3:322,68.4008,formation_hold,local,
Drone1_e323,Drone1,Drone1:323;Drone2:317;Drone3:322,70.0234,idle,send,Drone3
Drone3_e338,Drone3,Drone1:313;Drone2:307;Drone3:338,68.4431,scanning,receive,Drone1
Drone2_e320,Drone2,Drone1:296;Drone2:320;Drone3:322,68.5917,formation_hold,local,
Drone3_e339,Drone3,Drone1:313;Drone2:307;Drone3:339,68.7023,scanning,local,
Drone2_e321,Drone2,Drone1:296;Drone2:321;Drone3:322,68.6856,formation_hold,local,
Drone1_e324,Drone1,Drone1:324;Drone2:317;Drone3:322,70.2239,idle,send,Drone2
Drone1_e325,Drone1,Drone1:325;Drone2:317;Drone3:322,70.2740,idle,local,
Drone3_e340,Drone3,Drone1:316;Drone2:307;Drone3:340,68.8375,scanning,receive,Drone1
Drone1_e326,Drone1,Drone1:326;Drone2:317;Drone3:322,70.5351,idle,local,
Drone2_e322,Drone2,Drone1:324;Drone2:322;Drone3:322,70.4205,idle,receive,Drone1
Drone1_e327,Drone1,Drone1:327;Drone2:317;Drone3:322,70.7967,idle,local,
Drone2_e323,Drone2,Drone1:324;Drone2:323;Drone3:322,70.5639,idle,local,
Drone3_e341,Drone3,Drone1:323;Drone2:317;Drone3:341,70.1576,scanning,receive,Drone1
Drone2_e324,Drone2,Drone1:324;Drone2:324;Drone3:322,70.7970,idle,send,Drone1
Drone2_e325,Drone2,Drone1:324;Drone2:325;Drone3:322,71.0872,idle,local,
Drone3_e342,Drone3,Drone1:323;Drone2:317;Drone3:342,70.2634,target_found,receive,Drone2
Drone3_e343,Drone3,Drone1:323;Drone2:317;Drone3:343,70.4080,target_found,local,
Drone3_e344,Drone3,Drone1:323;Drone2:317;Drone3:344,70.4898,target_found,local,
Drone3_e345,Drone3,Drone1:323;Drone2:317;Drone3:345,70.7525,target_found,receive,Drone2
Drone3_e346,Drone3,Drone1:323;Drone2:317;Drone3:346,71.0328,target_found,send,Drone2
Drone3_e347,Drone3,Drone1:323;Drone2:317;Drone3:347,71.3169,target_found,send,Drone1
Drone1_e328,Drone1,Drone1:328;Drone2:324;Drone3:322,70.9065,idle,receive,Drone2
Drone2_e326,Drone2,Drone1:324;Drone2:326;Drone3:346,71.3426,idle,receive,Drone3
Drone3_e348,Drone3,Drone1:323;Drone2:317;Drone3:348,71.5886,target_found,local,
Drone2_e327,Drone2,Drone1:324;Drone2:327;Drone3:346,71.4550,idle,send,Drone1
Drone1_e329,Drone1,Drone1:329;Drone2:327;Drone3:346,71.6851,idle,receive,Drone2
Drone1_e330,Drone1,Drone1:330;Drone2:327;Drone3:347,71.9773,idle,receive,Drone3
Drone2_e328,Drone2,Drone1:324;Drone2:328;Drone3:346,71.5996,idle,local,
Drone3_e349,Drone3,Drone1:323;Drone2:317;Drone3:349,71.8458,target_found,local,
Drone3_e350,Drone3,Drone1:323;Drone2:317;Drone3:350,72.0676,target_found,local,
Drone1_e331,Drone1,Drone1:331;Drone2:327;Drone3:347,72.2271,idle,local,
Drone1_e332,Drone1,Drone1:332;Drone2:327;Drone3:347,72.3424,scanning,send,Drone3
Drone1_e333,Drone1,Drone1:333;Drone2:327;Drone3:347,72.6144,scanning,send,Drone2
Drone1_e334,Drone1,Drone1:334;Drone2:327;Drone3:347,72.8012,scanning,local,
Drone1_e335,Drone1,Drone1:335;Drone2:327;Drone3:347,73.0975,scanning,local,
Drone2_e329,Drone2,Drone1:324;Drone2:329;Drone3:346,71.7575,idle,local,
Drone3_e351,Drone3,Drone1:332;Drone2:327;Drone3:351,72.4317,target_found,receive,Drone1
Drone1_e336,Drone1,Drone1:336;Drone2:327;Drone3:347,73.3911,scanning,local,
Drone2_e330,Drone2,Drone1:324;Drone2:330;Drone3:346,71.9880,idle,local,
Drone3_e352,Drone3,Drone1:332;Drone2:327;Drone3:352,72.6468,position_measured,local,
Drone2_e331,Drone2,Drone1:333;Drone2:331;Drone3:347,72.7626,idle,receive,Drone1
Drone3_e353,Drone3,Drone1:332;Drone2:327;Drone3:353,72.7352,position_measured,local,
Drone2_e332,Drone2,Drone1:333;Drone2:332;Drone3:347,72.8863,scanning,send,Drone1
Drone3_e354,Drone3,Drone1:332;Drone2:327;Drone3:354,72.9053,position_measured,local,
Drone1_e337,Drone1,Drone1:337;Drone2:332;Drone3:347,73.6006,scanning,receive,Drone2
Drone1_e338,Drone1,Drone1:338;Drone2:332;Drone3:347,73.6795,scanning,local,
Drone2_e333,Drone2,Drone1:333;Drone2:333;Drone3:347,73.1600,scanning,local,
Drone2_e334,Drone2,Drone1:333;Drone2:334;Drone3:347,73.2562,scanning,send,Drone3
Drone2_e335,Drone2,Drone1:333;Drone2:335;Drone3:347,73.4176,scanning,local,
Drone2_e336,Drone2,Drone1:333;Drone2:336;Drone3:347,73.5335,scanning,local,
Drone2_e337,Drone2,Drone1:333;Drone2:337;Drone3:347,73.6213,scanning,local,
Drone3_e355,Drone3,Drone1:332;Drone2:327;Drone3:355,72.9767,position_measured,local,
Drone2_e338,Drone2,Drone1:333;Drone2:338;Drone3:347,73.7748,scanning,local,
Drone3_e356,Drone3,Drone1:333;Drone2:334;Drone3:356,73.5164,position_measured,receive,Drone2
Drone3_e357,Drone3,Drone1:333;Drone2:334;Drone3:357,73.7003,position_measured,local,
Drone2_e339,Drone2,Drone1:333;Drone2:339;Drone3:347,73.8837,scanning,local,
Drone2_e340,Drone2,Drone1:333;Drone2:340;Drone3:347,74.0592,scanning,send,Drone1
Drone3_e358,Drone3,Drone1:333;Drone2:334;Drone3:358,73.9197,position_measured,local,
Drone3_e359,Drone3,Drone1:333;Drone2:334;Drone3:359,74.0129,position_measured,send,Drone2
Drone1_e339,Drone1,Drone1:339;Drone2:332;Drone3:347,73.9316,scanning,local,
Drone1_e340,Drone1,Drone1:340;Drone2:340;Drone3:347,74.3563,scanning,receive,Drone2
Drone2_e341,Drone2,Drone1:333;Drone2:341;Drone3:359,74.3177,scanning,receive,Drone3
Drone2_e342,Drone2,Drone1:333;Drone2:342;Drone3:359,74.5495,target_found,local,
Drone1_e341,Drone1,Drone1:341;Drone2:340;Drone3:347,74.5443,scanning,send,Drone3
Drone2_e343,Drone2,Drone1:333;Drone2:343;Drone3:359,74.8288,target_found,local,
Drone1_e342,Drone1,Drone1:342;Drone2:340;Drone3:347,74.7501,target_found,local,
Drone3_e360,Drone3,Drone1:333;Drone2:334;Drone3:360,74.0910,position_measured,local,
Drone1_e343,Drone1,Drone1:343;Drone2:340;Drone3:347,75.0313,target_found,send,Drone2
Drone3_e361,Drone3,Drone1:333;Drone2:334;Drone3:361,74.3374,position_measured,local,
Drone3_e362,Drone3,Drone1:333;Drone2:334;Drone3:362,74.6069,position_sent,local,
Drone2_e344,Drone2,Drone1:343;Drone2:344;Drone3:359,75.2243,target_found,receive,Drone1
Drone2_e345,Drone2,Drone1:343;Drone2:345;Drone3:359,75.3750,target_found,send,Drone3
Drone3_e363,Drone3,Drone1:333;Drone2:334;Drone3:363,74.8303,position_sent,local,
Drone1_e344,Drone1,Drone1:344;Drone2:340;Drone3:347,75.3010,target_found,local,
Drone3_e364,Drone3,Drone1:343;Drone2:345;Drone3:364,75.6552,position_sent,receive,Drone2
Drone2_e346,Drone2,Drone1:343;Drone2:346;Drone3:359,75.5028,target_found,send,Drone3
Drone2_e347,Drone2,Drone1:343;Drone2:347;Drone3:359,75.7240,target_found,local,
Drone1_e345,Drone1,Drone1:345;Drone2:340;Drone3:347,75.5445,target_found,send,Drone3
Drone2_e348,Drone2,Drone1:343;Drone2:348;Drone3:359,75.9252,target_found,send,Drone3
Drone1_e346,Drone1,Drone1:346;Drone2:340;Drone3:347,75.8229,target_found,send,Drone2
Drone2_e349,Drone2,Drone1:343;Drone2:349;Drone3:359,76.1651,target_found,local,
Drone2_e350,Drone2,Drone1:343;Drone2:350;Drone3:359,76.3439,target_found,local,
Drone1_e347,Drone1,Drone1:347;Drone2:340;Drone3:347,75.9068,target_found,send,Drone3
Drone3_e365,Drone3,Drone1:343;Drone2:345;Drone3:365,75.7125,position_sent,local,
Drone1_e348,Drone1,Drone1:348;Drone2:340;Drone3:347,76.0070,target_found,local,
Drone1_e349,Drone1,Drone1:349;Drone2:340;Drone3:347,76.0696,target_found,send,Drone3
Drone2_e351,Drone2,Drone1:343;Drone2:351;Drone3:359,76.4624,target_found,local,
Drone2_e352,Drone2,Drone1:343;Drone2:352;Drone3:359,76.6713,position_measured,local,
Drone1_e350,Drone1,Drone1:350;Drone2:340;Drone3:347,76.1801,target_found,local,
Drone2_e353,Drone2,Drone1:343;Drone2:353;Drone3:359,76.7657,position_measured,local,
Drone2_e354,Drone2,Drone1:343;Drone2:354;Drone3:359,76.9031,position_measured,local,
Drone1_e351,Drone1,Drone1:351;Drone2:340;Drone3:347,76.2948,target_found,local,
Drone3_e366,Drone3,Drone1:343;Drone2:345;Drone3:366,75.8591,position_sent,receive,Drone1
Drone1_e352,Drone1,Drone1:352;Drone2:340;Drone3:347,76.5397,position_measured,local,
Drone1_e353,Drone1,Drone1:353;Drone2:340;Drone3:347,76.7516,position_measured,local,
Drone3_e367,Drone3,Drone1:343;Drone2:346;Drone3:367,76.0374,position_sent,receive,Drone2
Drone3_e368,Drone3,Drone1:345;Drone2:346;Drone3:368,76.2493,position_sent,receive,Drone1
Drone3_e369,Drone3,Drone1:345;Drone2:346;Drone3:369,76.3552,position_sent,local,
Drone3_e370,Drone3,Drone1:345;Drone2:346;Drone3:370,76.4816,position_sent,local,
Drone3_e371,Drone3,Drone1:345;Drone2:346;Drone3:371,76.6376,position_sent,local,
Drone2_e355,Drone2,Drone1:343;Drone2:355;Drone3:359,77.0679,position_measured,local,
Drone1_e354,Drone1,Drone1:354;Drone2:340;Drone3:347,76.9709,position_measured,local,
Drone3_e372,Drone3,Drone1:347;Drone2:346;Drone3:372,76.6894,processing,receive,Drone1
Drone3_e373,Drone3,Drone1:347;Drone2:346;Drone3:373,76.9492,processing,local,
Drone3_e374,Drone3,Drone1:347;Drone2:346;Drone3:374,77.1515,processing,local,
Drone2_e356,Drone2,Drone1:343;Drone2:356;Drone3:359,77.2383,position_measured,local,
Drone2_e357,Drone2,Drone1:343;Drone2:357;Drone3:359,77.4484,position_measured,local,
Drone2_e358,Drone2,Drone1:346;Drone2:358;Drone3:359,77.5455,position_measured,receive,Drone1
Drone3_e375,Drone3,Drone1:347;Drone2:346;Drone3:375,77.4264,processing,local,
Drone3_e376,Drone3,Drone1:347;Drone2:346;Drone3:376,77.5563,processing,local,
Drone1_e355,Drone1,Drone1:355;Drone2:340;Drone3:347,77.1847,position_measured,local,
Drone2_e359,Drone2,Drone1:346;Drone2:359;Drone3:359,77.6967,position_measured,send,Drone3
Drone3_e377,Drone3,Drone1:349;Drone2:346;Drone3:377,77.6921,processing,receive,Drone1
Drone3_e378,Drone3,Drone1:349;Drone2:348;Drone3:378,77.9687,processing,receive,Drone2
Drone3_e379,Drone3,Drone1:349;Drone2:359;Drone3:379,78.2301,processing,receive,Drone2
Drone3_e380,Drone3,Drone1:349;Drone2:359;Drone3:380,78.3254,processing,local,
Drone1_e356,Drone1,Drone1:356;Drone2:340;Drone3:347,77.4200,position_measured,local,
Drone3_e381,Drone3,Drone1:349;Drone2:359;Drone3:381,78.5661,processing,local,
Drone1_e357,Drone1,Drone1:357;Drone2:340;Drone3:347,77.6949,position_measured,local,
Drone3_e382,Drone3,Drone1:349;Drone2:359;Drone3:382,78.6719,relative_computed,send,Drone2
Drone2_e360,Drone2,Drone1:346;Drone2:360;Drone3:359,77.9684,position_measured,local,
Drone2_e361,Drone2,Drone1:349;Drone2:361;Drone3:382,78.8379,position_measured,receive,Drone3
Drone1_e358,Drone1,Drone1:358;Drone2:340;Drone3:347,77.9615,position_measured,local,
Drone3_e383,Drone3,Drone1:349;Drone2:359;Drone3:383,78.8771,relative_computed,local,
Drone2_e362,Drone2,Drone1:349;Drone2:362;Drone3:382,79.0130,position_sent,local,
Drone3_e384,Drone3,Drone1:349;Drone2:359;Drone3:384,79.0017,relative_computed,local,
Drone1_e359,Drone1,Drone1:359;Drone2:340;Drone3:347,78.0492,position_measured,local,
Drone1_e360,Drone1,Drone1:360;Drone2:340;Drone3:347,78.3460,position_measured,local,
Drone2_e363,Drone2,Drone1:349;Drone2:363;Drone3:382,79.2577,position_sent,send,Drone1
Drone2_e364,Drone2,Drone1:349;Drone2:364;Drone3:382,79.5544,position_sent,local,
Drone2_e365,Drone2,Drone1:349;Drone2:365;Drone3:382,79.6056,position_sent,local,
Drone2_e366,Drone2,Drone1:349;Drone2:366;Drone3:382,79.7996,position_sent,send,Drone1
Drone1_e361,Drone1,Drone1:361;Drone2:340;Drone3:347,78.5868,position_measured,local,
Drone1_e362,Drone1,Drone1:362;Drone2:363;Drone3:382,79.4661,position_sent,receive,Drone2
Drone2_e367,Drone2,Drone1:349;Drone2:367;Drone3:382,79.9690,position_sent,local,
Drone1_e363,Drone1,Drone1:363;Drone2:366;Drone3:382,80.0323,position_sent,receive,Drone2
Drone1_e364,Drone1,Drone1:364;Drone2:366;Drone3:382,80.2715,position_sent,local,
Drone3_e385,Drone3,Drone1:349;Drone2:359;Drone3:385,79.2084,relative_computed,send,Drone1
Drone1_e365,Drone1,Drone1:365;Drone2:366;Drone3:385,80.3995,position_sent,receive,Drone3
Drone1_e366,Drone1,Drone1:366;Drone2:366;Drone3:385,80.5967,position_sent,local,
Drone1_e367,Drone1,Drone1:367;Drone2:366;Drone3:385,80.7213,position_sent,send,Drone2
Drone2_e368,Drone2,Drone1:349;Drone2:368;Drone3:382,80.1491,position_sent,local,
Drone3_e386,Drone3,Drone1:349;Drone2:359;Drone3:386,79.4804,relative_computed,local,
Drone1_e368,Drone1,Drone1:368;Drone2:366;Drone3:385,80.9966,position_sent,local,
Drone2_e369,Drone2,Drone1:349;Drone2:369;Drone3:382,80.2403,position_sent,local,
Drone2_e370,Drone2,Drone1:367;Drone2:370;Drone3:385,80.9530,position_sent,receive,Drone1
Drone1_e369,Drone1,Drone1:369;Drone2:366;Drone3:385,81.1940,position_sent,send,Drone2
Drone1_e370,Drone1,Drone1:370;Drone2:366;Drone3:385,81.3378,position_sent,send,Drone2
Drone3_e387,Drone3,Drone1:349;Drone2:359;Drone3:387,79.6788,relative_computed,send,Drone1
Drone1_e371,Drone1,Drone1:371;Drone2:366;Drone3:385,81.5512,position_sent,local,
Drone1_e372,Drone1,Drone1:372;Drone2:366;Drone3:387,81.7054,processing,receive,Drone3
Drone2_e371,Drone2,Drone1:369;Drone2:371;Drone3:385,81.3626,position_sent,receive,Drone1
Drone1_e373,Drone1,Drone1:373;Drone2:366;Drone3:387,81.8307,processing,send,Drone2
Drone3_e388,Drone3,Drone1:349;Drone2:359;Drone3:388,79.8845,relative_computed,send,Drone2
Drone3_e389,Drone3,Drone1:349;Drone2:359;Drone3:389,80.0624,relative_computed,send,Drone1
Drone3_e390,Drone3,Drone1:349;Drone2:359;Drone3:390,80.3086,relative_computed,send,Drone1
Drone2_e372,Drone2,Drone1:369;Drone2:372;Drone3:388,81.6071,processing,receive,Drone3
Drone3_e391,Drone3,Drone1:349;Drone2:359;Drone3:391,80.4481,relative_computed,local,
Drone2_e373,Drone2,Drone1:370;Drone2:373;Drone3:388,81.7941,processing,receive,Drone1
Drone1_e374,Drone1,Drone1:374;Drone2:366;Drone3:387,82.0009,processing,local,
Drone1_e375,Drone1,Drone1:375;Drone2:366;Drone3:389,82.2776,processing,receive,Drone3
Drone3_e392,Drone3,Drone1:349;Drone2:359;Drone3:392,80.5354,formation_hold,local,
Drone1_e376,Drone1,Drone1:376;Drone2:366;Drone3:389,82.3463,processing,local,
Drone3_e393,Drone3,Drone1:349;Drone2:359;Drone3:393,80.7465,formation_hold,send,Drone2
Drone2_e374,Drone2,Drone1:370;Drone2:374;Drone3:388,81.9182,processing,local,
Drone2_e375,Drone2,Drone1:370;Drone2:375;Drone3:393,82.1867,processing,receive,Drone3
Drone2_e376,Drone2,Drone1:373;Drone2:376;Drone3:393,82.3432,processing,receive,Drone1
Drone1_e377,Drone1,Drone1:377;Drone2:366;Drone3:390,82.3988,processing,receive,Drone3
Drone1_e378,Drone1,Drone1:378;Drone2:366;Drone3:390,82.4914,processing,local,
Drone2_e377,Drone2,Drone1:373;Drone2:377;Drone3:393,82.6320,processing,local,
Drone2_e378,Drone2,Drone1:373;Drone2:378;Drone3:393,82.7052,processing,local,
Drone2_e379,Drone2,Drone1:373;Drone2:379;Drone3:393,82.8553,processing,send,Drone3
Drone2_e380,Drone2,Drone1:373;Drone2:380;Drone3:393,83.0777,processing,send,Drone3
Drone2_e381,Drone2,Drone1:373;Drone2:381;Drone3:393,83.2899,processing,local,
Drone1_e379,Drone1,Drone1:379;Drone2:366;Drone3:390,82.7868,processing,send,Drone2
Drone1_e380,Drone1,Drone1:380;Drone2:366;Drone3:390,83.0373,processing,send,Drone3
Drone3_e394,Drone3,Drone1:349;Drone2:359;Drone3:394,80.9493,formation_hold,local,
Drone2_e382,Drone2,Drone1:373;Drone2:382;Drone3:393,83.5556,relative_computed,local,
Drone3_e395,Drone3,Drone1:349;Drone2:359;Drone3:395,81.0320,formation_hold,local,
Drone2_e383,Drone2,Drone1:379;Drone2:383;Drone3:393,83.7158,relative_computed,receive,Drone1
Drone1_e381,Drone1,Drone1:381;Drone2:366;Drone3:390,83.0904,processing,send,Drone3
Drone3_e396,Drone3,Drone1:349;Drone2:359;Drone3:396,81.2679,formation_hold,local,
Drone3_e397,Drone3,Drone1:349;Drone2:359;Drone3:397,81.5623,formation_hold,local,
Drone3_e398,Drone3,Drone1:349;Drone2:359;Drone3:398,81.7421,formation_hold,local,
Drone3_e399,Drone3,Drone1:349;Drone2:359;Drone3:399,81.8159,formation_hold,local,
Drone3_e400,Drone3,Drone1:349;Drone2:359;Drone3:400,81.9864,formation_hold,local,
Drone3_e401,Drone3,Drone1:349;Drone2:359;Drone3:401,82.1326,formation_hold,local,
Drone3_e402,Drone3,Drone1:349;Drone2:359;Drone3:402,82.3359,idle,local,
Drone1_e382,Drone1,Drone1:382;Drone2:366;Drone3:390,83.1797,relative_computed,local,
Drone2_e384,Drone2,Drone1:379;Drone2:384;Drone3:393,83.9831,relative_computed,local,
Drone1_e383,Drone1,Drone1:383;Drone2:366;Drone3:390,83.3098,relative_computed,local,
Drone2_e385,Drone2,Drone1:379;Drone2:385;Drone3:393,84.0457,relative_computed,local,
Drone1_e384,Drone1,Drone1:384;Drone2:366;Drone3:390,83.4545,relative_computed,local,
Drone1_e385,Drone1,Drone1:385;Drone2:366;Drone3:390,83.7048,relative_computed,send,Drone3
Drone2_e386,Drone2,Drone1:379;Drone2:386;Drone3:393,84.2075,relative_computed,send,Drone3
Drone1_e386,Drone1,Drone1:386;Drone2:366;Drone3:390,83.9411,relative_computed,local,
Drone1_e387,Drone1,Drone1:387;Drone2:366;Drone3:390,84.0001,relative_computed,send,Drone3
Drone3_e403,Drone3,Drone1:380;Drone2:366;Drone3:403,83.2853,idle,receive,Drone1
Drone3_e404,Drone3,Drone1:380;Drone2:366;Drone3:404,83.5578,idle,local,
Drone3_e405,Drone3,Drone1:380;Drone2:379;Drone3:405,83.8454,idle,receive,Drone2
Drone2_e387,Drone2,Drone1:379;Drone2:387;Drone3:393,84.4616,relative_computed,local,
Drone2_e388,Drone2,Drone1:379;Drone2:388;Drone3:393,84.7035,relative_computed,local,
Drone3_e406,Drone3,Drone1:380;Drone2:379;Drone3:406,84.0597,idle,local,
Drone3_e407,Drone3,Drone1:380;Drone2:379;Drone3:407,84.1341,idle,local,
Drone3_e408,Drone3,Drone1:380;Drone2:380;Drone3:408,84.2728,idle,receive,Drone2
Drone3_e409,Drone3,Drone1:380;Drone2:380;Drone3:409,84.3958,idle,local,
Drone3_e410,Drone3,Drone1:381;Drone2:380;Drone3:410,84.4573,idle,receive,Drone1
Drone1_e388,Drone1,Drone1:388;Drone2:366;Drone3:390,84.2555,relative_computed,local,
Drone3_e411,Drone3,Drone1:381;Drone2:380;Drone3:411,84.5340,idle,local,
Drone3_e412,Drone3,Drone1:385;Drone2:380;Drone3:412,84.8166,scanning,receive,Drone1
Drone2_e389,Drone2,Drone1:379;Drone2:389;Drone3:393,84.9327,relative_computed,send,Drone1
Drone1_e389,Drone1,Drone1:389;Drone2:366;Drone3:390,84.3171,relative_computed,local,
Drone3_e413,Drone3,Drone1:385;Drone2:380;Drone3:413,85.0138,scanning,local,
Drone2_e390,Drone2,Drone1:379;Drone2:390;Drone3:393,85.1300,relative_computed,local,
Drone3_e414,Drone3,Drone1:385;Drone2:386;Drone3:414,85.0649,scanning,receive,Drone2
Drone3_e415,Drone3,Drone1:387;Drone2:386;Drone3:415,85.3246,scanning,receive,Drone1
Drone2_e391,Drone2,Drone1:379;Drone2:391;Drone3:393,85.3753,relative_computed,local,
Drone1_e390,Drone1,Drone1:390;Drone2:366;Drone3:390,84.4106,relative_computed,local,
Drone1_e391,Drone1,Drone1:391;Drone2:389;Drone3:393,85.1087,relative_computed,receive,Drone2
Drone2_e392,Drone2,Drone1:379;Drone2:392;Drone3:393,85.5775,formation_hold,local,
Drone3_e416,Drone3,Drone1:387;Drone2:386;Drone3:416,85.4430,scanning,local,
Drone2_e393,Drone2,Drone1:379;Drone2:393;Drone3:393,85.7407,formation_hold,local,
Drone1_e392,Drone1,Drone1:392;Drone2:389;Drone3:393,85.3695,formation_hold,send,Drone3
Drone3_e417,Drone3,Drone1:387;Drone2:386;Drone3:417,85.6709,scanning,local,
Drone3_e418,Drone3,Drone1:387;Drone2:386;Drone3:418,85.7712,scanning,local,
Drone3_e419,Drone3,Drone1:387;Drone2:386;Drone3:419,85.9928,scanning,local,
Drone3_e420,Drone3,Drone1:392;Drone2:389;Drone3:420,86.1688,scanning,receive,Drone1
Drone3_e421,Drone3,Drone1:392;Drone2:389;Drone3:421,86.3964,scanning,local,
Drone2_e394,Drone2,Drone1:379;Drone2:394;Drone3:393,85.9364,formation_hold,local,
Drone3_e422,Drone3,Drone1:392;Drone2:389;Drone3:422,86.6149,target_found,local,
Drone3_e423,Drone3,Drone1:392;Drone2:389;Drone3:423,86.8670,target_found,send,Drone2
Drone3_e424,Drone3,Drone1:392;Drone2:389;Drone3:424,86.9533,target_found,send,Drone2
Drone3_e425,Drone3,Drone1:392;Drone2:389;Drone3:425,87.1909,target_found,send,Drone2
Drone1_e393,Drone1,Drone1:393;Drone2:389;Drone3:393,85.5903,formation_hold,local,
Drone1_e394,Drone1,Drone1:394;Drone2:389;Drone3:393,85.8130,formation_hold,local,
Drone2_e395,Drone2,Drone1:392;Drone2:395;Drone3:423,87.0067,formation_hold,receive,Drone3
Drone2_e396,Drone2,Drone1:392;Drone2:396;Drone3:424,87.2423,formation_hold,receive,Drone3
Drone3_e426,Drone3,Drone1:392;Drone2:389;Drone3:426,87.3686,target_found,local,
Drone3_e427,Drone3,Drone1:392;Drone2:389;Drone3:427,87.6502,target_found,send,Drone1
Drone2_e397,Drone2,Drone1:392;Drone2:397;Drone3:424,87.4893,formation_hold,local,
Drone3_e428,Drone3,Drone1:392;Drone2:389;Drone3:428,87.8383,target_found,local,
Drone1_e395,Drone1,Drone1:395;Drone2:389;Drone3:393,85.9137,formation_hold,local,
Drone2_e398,Drone2,Drone1:392;Drone2:398;Drone3:424,87.7672,formation_hold,local,
Drone3_e429,Drone3,Drone1:392;Drone2:389;Drone3:429,87.9802,target_found,local,
Drone3_e430,Drone3,Drone1:392;Drone2:389;Drone3:430,88.1811,target_found,local,
Drone3_e431,Drone3,Drone1:392;Drone2:389;Drone3:431,88.3046,target_found,local,
Drone1_e396,Drone1,Drone1:396;Drone2:389;Drone3:393,85.9824,formation_hold,local,
Drone1_e397,Drone1,Drone1:397;Drone2:389;Drone3:393,86.0622,formation_hold,local,
Drone1_e398,Drone1,Drone1:398;Drone2:389;Drone3:393,86.2513,formation_hold,local,
Drone1_e399,Drone1,Drone1:399;Drone2:389;Drone3:427,87.7016,formation_hold,receive,Drone3
Drone2_e399,Drone2,Drone1:392;Drone2:399;Drone3:424,87.8559,formation_hold,local,
Drone1_e400,Drone1,Drone1:400;Drone2:389;Drone3:427,87.9009,formation_hold,local,
Drone3_e432,Drone3,Drone1:392;Drone2:389;Drone3:432,88.5201,position_measured,local,
Drone2_e400,Drone2,Drone1:392;Drone2:400;Drone3:424,88.0434,formation_hold,local,
Drone1_e401,Drone1,Drone1:401;Drone2:389;Drone3:427,88.0303,formation_hold,local,
Drone1_e402,Drone1,Drone1:402;Drone2:389;Drone3:427,88.2105,idle,local,
Drone3_e433,Drone3,Drone1:392;Drone2:389;Drone3:433,88.5931,position_measured,send,Drone2
Drone1_e403,Drone1,Drone1:403;Drone2:389;Drone3:427,88.4263,idle,local,
Drone2_e401,Drone2,Drone1:392;Drone2:401;Drone3:425,88.3310,formation_hold,receive,Drone3
Drone3_e434,Drone3,Drone1:392;Drone2:389;Drone3:434,88.8922,position_measured,local,
Drone3_e435,Drone3,Drone1:392;Drone2:389;Drone3:435,89.0536,position_measured,send,Drone2
Drone3_e436,Drone3,Drone1:392;Drone2:389;Drone3:436,89.2589,position_measured,local,
Drone1_e404,Drone1,Drone1:404;Drone2:389;Drone3:427,88.5566,idle,local,
Drone1_e405,Drone1,Drone1:405;Drone2:389;Drone3:427,88.7416,idle,local,
Drone2_e402,Drone2,Drone1:392;Drone2:402;Drone3:433,88.7716,idle,receive,Drone3
Drone3_e437,Drone3,Drone1:392;Drone2:389;Drone3:437,89.3199,position_measured,local,
Drone3_e438,Drone3,Drone1:392;Drone2:389;Drone3:438,89.6069,position_measured,send,Drone1
