# Drone swarm trace: 3 drones, 1002 events
# system_processes: Drone1|Drone2|Drone3
eid,processes,vc,timestamp,props,event_type,msg_partner
Drone3_e101,Drone3,Drone1:103;Drone2:76;Drone3:101,21.1115,scanning,local,
Drone3_e102,Drone3,Drone1:104;Drone2:76;Drone3:102,21.1730,target_found,receive,Drone1
Drone1_e105,Drone1,Drone1:105;Drone2:66;Drone3:88,20.4847,target_found,send,Drone3
Drone1_e106,Drone1,Drone1:106;Drone2:66;Drone3:88,20.6762,target_found,local,
Drone1_e107,Drone1,Drone1:107;Drone2:66;Drone3:88,20.8786,target_found,send,Drone2
Drone2_e86,Drone2,Drone1:100;Drone2:86;Drone3:96,21.0658,idle,local,
Drone3_e103,Drone3,Drone1:104;Drone2:83;Drone3:103,21.3824,target_found,receive,Drone2
Drone2_e87,Drone2,Drone1:107;Drone2:87;Drone3:96,21.3405,idle,receive,Drone1
Drone2_e88,Drone2,Drone1:107;Drone2:88;Drone3:96,21.5599,idle,local,
Drone1_e108,Drone1,Drone1:108;Drone2:66;Drone3:88,21.1755,target_found,send,Drone3
Drone2_e89,Drone2,Drone1:107;Drone2:89;Drone3:96,21.7160,idle,local,
Drone2_e90,Drone2,Drone1:107;Drone2:90;Drone3:96,21.8415,idle,local,
Drone2_e91,Drone2,Drone1:107;Drone2:91;Drone3:96,21.9182,idle,local,
Drone2_e92,Drone2,Drone1:107;Drone2:92;Drone3:96,22.1119,scanning,local,
Drone3_e104,Drone3,Drone1:105;Drone2:83;Drone3:104,21.5011,target_found,receive,Drone1
Drone3_e105,Drone3,Drone1:105;Drone2:83;Drone3:105,21.7456,target_found,local,
Drone1_e109,Drone1,Drone1:109;Drone2:66;Drone3:88,21.4118,target_found,local,
Drone2_e93,Drone2,Drone1:107;Drone2:93;Drone3:96,22.2194,scanning,local,
Drone2_e94,Drone2,Drone1:107;Drone2:94;Drone3:96,22.4246,scanning,send,Drone1
Drone3_e106,Drone3,Drone1:105;Drone2:83;Drone3:106,21.9875,target_found,local,
Drone3_e107,Drone3,Drone1:105;Drone2:83;Drone3:107,22.1946,target_found,local,
Drone3_e108,Drone3,Drone1:105;Drone2:83;Drone3:108,22.3218,target_found,local,
Drone2_e95,Drone2,Drone1:107;Drone2:95;Drone3:96,22.6577,scanning,send,Drone3
Drone1_e110,Drone1,Drone1:110;Drone2:66;Drone3:88,21.5435,target_found,local,
Drone2_e96,Drone2,Drone1:107;Drone2:96;Drone3:96,22.9044,scanning,send,Drone1
Drone2_e97,Drone2,Drone1:107;Drone2:97;Drone3:96,23.1827,scanning,local,
Drone1_e111,Drone1,Drone1:111;Drone2:94;Drone3:96,22.7165,target_found,receive,Drone2
Drone2_e98,Drone2,Drone1:107;Drone2:98;Drone3:96,23.3174,scanning,local,
Drone1_e112,Drone1,Drone1:112;Drone2:94;Drone3:96,22.7853,position_measured,local,
Drone1_e113,Drone1,Drone1:113;Drone2:94;Drone3:96,23.0164,position_measured,local,
Drone2_e99,Drone2,Drone1:107;Drone2:99;Drone3:96,23.5686,scanning,local,
Drone2_e100,Drone2,Drone1:107;Drone2:100;Drone3:96,23.6220,scanning,send,Drone3
Drone3_e109,Drone3,Drone1:107;Drone2:95;Drone3:109,22.8759,target_found,receive,Drone2
Drone3_e110,Drone3,Drone1:107;Drone2:100;Drone3:110,23.8776,target_found,receive,Drone2
Drone2_e101,Drone2,Drone1:107;Drone2:101;Drone3:96,23.7899,scanning,send,Drone1
Drone3_e111,Drone3,Drone1:107;Drone2:100;Drone3:111,24.0680,target_found,local,
Drone3_e112,Drone3,Drone1:108;Drone2:100;Drone3:112,24.2768,position_measured,receive,Drone1
Drone2_e102,Drone2,Drone1:107;Drone2:102;Drone3:96,23.9155,target_found,local,
Drone2_e103,Drone2,Drone1:107;Drone2:103;Drone3:96,24.2020,target_found,send,Drone1
Drone2_e104,Drone2,Drone1:107;Drone2:104;Drone3:96,24.2811,target_found,local,
Drone1_e114,Drone1,Drone1:114;Drone2:94;Drone3:96,23.1003,position_measured,local,
Drone2_e105,Drone2,Drone1:107;Drone2:105;Drone3:96,24.5684,target_found,local,
Drone3_e113,Drone3,Drone1:108;Drone2:100;Drone3:113,24.4316,position_measured,local,
Drone3_e114,Drone3,Drone1:108;Drone2:100;Drone3:114,24.7030,position_measured,local,
Drone3_e115,Drone3,Drone1:108;Drone2:100;Drone3:115,24.9069,position_measured,send,Drone2
Drone2_e106,Drone2,Drone1:108;Drone2:106;Drone3:115,25.0112,target_found,receive,Drone3
Drone2_e107,Drone2,Drone1:108;Drone2:107;Drone3:115,25.2751,target_found,local,
Drone1_e115,Drone1,Drone1:115;Drone2:94;Drone3:96,23.2421,position_measured,local,
Drone3_e116,Drone3,Drone1:108;Drone2:100;Drone3:116,25.0564,position_measured,local,
Drone1_e116,Drone1,Drone1:116;Drone2:94;Drone3:96,23.5294,position_measured,local,
Drone2_e108,Drone2,Drone1:108;Drone2:108;Drone3:115,25.4855,target_found,send,Drone1
Drone3_e117,Drone3,Drone1:108;Drone2:100;Drone3:117,25.1191,position_measured,local,
Drone2_e109,Drone2,Drone1:108;Drone2:109;Drone3:115,25.7322,target_found,send,Drone1
Drone1_e117,Drone1,Drone1:117;Drone2:96;Drone3:96,23.7260,position_measured,receive,Drone2
Drone1_e118,Drone1,Drone1:118;Drone2:101;Drone3:96,24.0371,position_measured,receive,Drone2
Drone3_e118,Drone3,Drone1:108;Drone2:100;Drone3:118,25.4160,position_measured,send,Drone1
Drone3_e119,Drone3,Drone1:108;Drone2:100;Drone3:119,25.4934,position_measured,send,Drone1
Drone1_e119,Drone1,Drone1:119;Drone2:101;Drone3:118,25.6635,position_measured,receive,Drone3
Drone1_e120,Drone1,Drone1:120;Drone2:101;Drone3:118,25.7174,position_measured,local,
Drone2_e110,Drone2,Drone1:108;Drone2:110;Drone3:115,25.9138,target_found,send,Drone3
Drone3_e120,Drone3,Drone1:108;Drone2:110;Drone3:120,26.1583,position_measured,receive,Drone2
Drone3_e121,Drone3,Drone1:108;Drone2:110;Drone3:121,26.3213,position_measured,local,
Drone1_e121,Drone1,Drone1:121;Drone2:101;Drone3:118,25.7782,position_measured,local,
Drone3_e122,Drone3,Drone1:108;Drone2:110;Drone3:122,26.4858,position_sent,local,
Drone1_e122,Drone1,Drone1:122;Drone2:101;Drone3:119,26.0401,position_sent,receive,Drone3
Drone2_e111,Drone2,Drone1:108;Drone2:111;Drone3:115,26.0863,target_found,local,
Drone2_e112,Drone2,Drone1:108;Drone2:112;Drone3:115,26.2169,position_measured,send,Drone1
Drone1_e123,Drone1,Drone1:123;Drone2:103;Drone3:119,26.2461,position_sent,receive,Drone2
Drone3_e123,Drone3,Drone1:108;Drone2:110;Drone3:123,26.6171,position_sent,local,
Drone3_e124,Drone3,Drone1:108;Drone2:110;Drone3:124,26.7805,position_sent,local,
Drone3_e125,Drone3,Drone1:108;Drone2:110;Drone3:125,27.0288,position_sent,local,
Drone1_e124,Drone1,Drone1:124;Drone2:103;Drone3:119,26.4589,position_sent,local,
Drone3_e126,Drone3,Drone1:108;Drone2:110;Drone3:126,27.1325,position_sent,local,
Drone2_e113,Drone2,Drone1:108;Drone2:113;Drone3:115,26.3703,position_measured,local,
Drone2_e114,Drone2,Drone1:108;Drone2:114;Drone3:115,26.6027,position_measured,local,
Drone2_e115,Drone2,Drone1:108;Drone2:115;Drone3:115,26.8190,position_measured,local,
Drone2_e116,Drone2,Drone1:108;Drone2:116;Drone3:115,27.0407,position_measured,local,
Drone2_e117,Drone2,Drone1:108;Drone2:117;Drone3:115,27.1140,position_measured,send,Drone1
Drone1_e125,Drone1,Drone1:125;Drone2:103;Drone3:119,26.6020,position_sent,local,
Drone1_e126,Drone1,Drone1:126;Drone2:103;Drone3:119,26.7987,position_sent,local,
Drone3_e127,Drone3,Drone1:108;Drone2:110;Drone3:127,27.3500,position_sent,local,
Drone2_e118,Drone2,Drone1:108;Drone2:118;Drone3:115,27.3303,position_measured,local,
Drone2_e119,Drone2,Drone1:108;Drone2:119;Drone3:115,27.5606,position_measured,local,
Drone2_e120,Drone2,Drone1:108;Drone2:120;Drone3:115,27.6985,position_measured,local,
Drone3_e128,Drone3,Drone1:108;Drone2:110;Drone3:128,27.4387,position_sent,local,
Drone2_e121,Drone2,Drone1:108;Drone2:121;Drone3:115,27.8361,position_measured,send,Drone1
Drone3_e129,Drone3,Drone1:108;Drone2:110;Drone3:129,27.6794,position_sent,local,
Drone3_e130,Drone3,Drone1:108;Drone2:110;Drone3:130,27.9407,position_sent,send,Drone2
Drone3_e131,Drone3,Drone1:108;Drone2:110;Drone3:131,28.1513,position_sent,local,
Drone1_e127,Drone1,Drone1:127;Drone2:103;Drone3:119,27.0131,position_sent,local,
Drone3_e132,Drone3,Drone1:108;Drone2:110;Drone3:132,28.2697,processing,send,Drone1
Drone2_e122,Drone2,Drone1:108;Drone2:122;Drone3:115,27.9738,position_sent,local,
Drone1_e128,Drone1,Drone1:128;Drone2:103;Drone3:119,27.2047,position_sent,local,
Drone2_e123,Drone2,Drone1:108;Drone2:123;Drone3:130,28.0467,position_sent,receive,Drone3
Drone3_e133,Drone3,Drone1:108;Drone2:110;Drone3:133,28.4331,processing,send,Drone2
Drone1_e129,Drone1,Drone1:129;Drone2:110;Drone3:132,28.5139,position_sent,receive,Drone3
Drone3_e134,Drone3,Drone1:108;Drone2:110;Drone3:134,28.7039,processing,local,
Drone1_e130,Drone1,Drone1:130;Drone2:110;Drone3:132,28.7324,position_sent,receive,Drone2
Drone2_e124,Drone2,Drone1:108;Drone2:124;Drone3:130,28.2028,position_sent,local,
Drone3_e135,Drone3,Drone1:108;Drone2:110;Drone3:135,28.8222,processing,local,
Drone3_e136,Drone3,Drone1:108;Drone2:110;Drone3:136,28.8999,processing,send,Drone2
Drone3_e137,Drone3,Drone1:108;Drone2:110;Drone3:137,29.0716,processing,local,
Drone3_e138,Drone3,Drone1:108;Drone2:110;Drone3:138,29.1767,processing,local,
Drone3_e139,Drone3,Drone1:108;Drone2:110;Drone3:139,29.3021,processing,send,Drone1
Drone1_e131,Drone1,Drone1:131;Drone2:110;Drone3:132,28.9734,position_sent,local,
Drone2_e125,Drone2,Drone1:108;Drone2:125;Drone3:133,28.6074,position_sent,receive,Drone3
Drone2_e126,Drone2,Drone1:108;Drone2:126;Drone3:136,29.0831,position_sent,receive,Drone3
Drone1_e132,Drone1,Drone1:132;Drone2:110;Drone3:132,29.2317,processing,local,
Drone2_e127,Drone2,Drone1:108;Drone2:127;Drone3:136,29.2421,position_sent,send,Drone1
Drone2_e128,Drone2,Drone1:108;Drone2:128;Drone3:136,29.5076,position_sent,local,
Drone3_e140,Drone3,Drone1:108;Drone2:110;Drone3:140,29.4532,processing,local,
Drone3_e141,Drone3,Drone1:108;Drone2:110;Drone3:141,29.5320,processing,local,
Drone1_e133,Drone1,Drone1:133;Drone2:110;Drone3:132,29.3247,processing,local,
Drone3_e142,Drone3,Drone1:108;Drone2:110;Drone3:142,29.7544,relative_computed,local,
Drone2_e129,Drone2,Drone1:108;Drone2:129;Drone3:136,29.6185,position_sent,send,Drone1
Drone3_e143,Drone3,Drone1:108;Drone2:110;Drone3:143,29.8240,relative_computed,local,
Drone2_e130,Drone2,Drone1:108;Drone2:130;Drone3:136,29.7239,position_sent,local,
Drone1_e134,Drone1,Drone1:134;Drone2:110;Drone3:132,29.5074,processing,receive,Drone2
Drone1_e135,Drone1,Drone1:135;Drone2:110;Drone3:132,29.6447,processing,local,
Drone3_e144,Drone3,Drone1:108;Drone2:110;Drone3:144,30.0354,relative_computed,local,
Drone1_e136,Drone1,Drone1:136;Drone2:112;Drone3:132,29.7587,processing,receive,Drone2
Drone1_e137,Drone1,Drone1:137;Drone2:112;Drone3:132,29.9987,processing,local,
Drone3_e145,Drone3,Drone1:108;Drone2:110;Drone3:145,30.2014,relative_computed,send,Drone2
Drone3_e146,Drone3,Drone1:108;Drone2:110;Drone3:146,30.3636,relative_computed,local,
Drone3_e147,Drone3,Drone1:108;Drone2:110;Drone3:147,30.6602,relative_computed,local,
Drone2_e131,Drone2,Drone1:108;Drone2:131;Drone3:136,29.9307,position_sent,local,
Drone1_e138,Drone1,Drone1:138;Drone2:112;Drone3:132,30.1660,processing,local,
Drone3_e148,Drone3,Drone1:108;Drone2:110;Drone3:148,30.7789,relative_computed,local,
Drone1_e139,Drone1,Drone1:139;Drone2:117;Drone3:132,30.2936,processing,receive,Drone2
Drone2_e132,Drone2,Drone1:108;Drone2:132;Drone3:145,30.4593,processing,receive,Drone3
Drone1_e140,Drone1,Drone1:140;Drone2:117;Drone3:132,30.5879,processing,local,
Drone1_e141,Drone1,Drone1:141;Drone2:117;Drone3:132,30.7647,processing,local,
Drone2_e133,Drone2,Drone1:108;Drone2:133;Drone3:145,30.7479,processing,local,
Drone3_e149,Drone3,Drone1:108;Drone2:110;Drone3:149,30.9413,relative_computed,local,
Drone3_e150,Drone3,Drone1:108;Drone2:110;Drone3:150,31.0717,relative_computed,local,
Drone2_e134,Drone2,Drone1:108;Drone2:134;Drone3:145,31.0373,processing,local,
Drone2_e135,Drone2,Drone1:108;Drone2:135;Drone3:145,31.3329,processing,send,Drone3
Drone1_e142,Drone1,Drone1:142;Drone2:117;Drone3:132,30.8578,relative_computed,local,
Drone1_e143,Drone1,Drone1:143;Drone2:117;Drone3:132,31.1556,relative_computed,local,
Drone3_e151,Drone3,Drone1:108;Drone2:110;Drone3:151,31.1614,relative_computed,local,
Drone2_e136,Drone2,Drone1:108;Drone2:136;Drone3:145,31.4797,processing,local,
Drone2_e137,Drone2,Drone1:108;Drone2:137;Drone3:145,31.5428,processing,local,
Drone3_e152,Drone3,Drone1:108;Drone2:110;Drone3:152,31.2279,formation_hold,local,
Drone1_e144,Drone1,Drone1:144;Drone2:117;Drone3:132,31.3022,relative_computed,local,
Drone2_e138,Drone2,Drone1:108;Drone2:138;Drone3:145,31.7570,processing,local,
Drone3_e153,Drone3,Drone1:108;Drone2:110;Drone3:153,31.3612,formation_hold,local,
Drone3_e154,Drone3,Drone1:108;Drone2:110;Drone3:154,31.6404,formation_hold,local,
Drone2_e139,Drone2,Drone1:108;Drone2:139;Drone3:145,31.9816,processing,local,
Drone2_e140,Drone2,Drone1:108;Drone2:140;Drone3:145,32.1090,processing,send,Drone1
Drone2_e141,Drone2,Drone1:108;Drone2:141;Drone3:145,32.2411,processing,local,
Drone1_e145,Drone1,Drone1:145;Drone2:117;Drone3:132,31.5595,relative_computed,local,
Drone3_e155,Drone3,Drone1:108;Drone2:110;Drone3:155,31.9185,formation_hold,local,
Drone1_e146,Drone1,Drone1:146;Drone2:117;Drone3:132,31.7153,relative_computed,local,
Drone2_e142,Drone2,Drone1:108;Drone2:142;Drone3:145,32.3362,relative_computed,send,Drone3
Drone1_e147,Drone1,Drone1:147;Drone2:117;Drone3:139,31.8133,relative_computed,receive,Drone3
Drone1_e148,Drone1,Drone1:148;Drone2:121;Drone3:139,32.0744,relative_computed,receive,Drone2
Drone1_e149,Drone1,Drone1:149;Drone2:121;Drone3:139,32.2594,relative_computed,local,
Drone3_e156,Drone3,Drone1:108;Drone2:110;Drone3:156,31.9780,formation_hold,local,
Drone2_e143,Drone2,Drone1:108;Drone2:143;Drone3:145,32.5407,relative_computed,local,
Drone3_e157,Drone3,Drone1:108;Drone2:135;Drone3:157,32.0732,formation_hold,receive,Drone2
Drone3_e158,Drone3,Drone1:108;Drone2:135;Drone3:158,32.3254,formation_hold,local,
Drone1_e150,Drone1,Drone1:150;Drone2:121;Drone3:139,32.3203,relative_computed,local,
Drone2_e144,Drone2,Drone1:108;Drone2:144;Drone3:145,32.6501,relative_computed,local,
Drone2_e145,Drone2,Drone1:108;Drone2:145;Drone3:145,32.8882,relative_computed,local,
Drone2_e146,Drone2,Drone1:108;Drone2:146;Drone3:145,33.0155,relative_computed,send,Drone1
Drone2_e147,Drone2,Drone1:108;Drone2:147;Drone3:145,33.1140,relative_computed,local,
Drone3_e159,Drone3,Drone1:108;Drone2:135;Drone3:159,32.6215,formation_hold,local,
Drone2_e148,Drone2,Drone1:108;Drone2:148;Drone3:145,33.3586,relative_computed,local,
Drone3_e160,Drone3,Drone1:108;Drone2:135;Drone3:160,32.9131,formation_hold,local,
Drone1_e151,Drone1,Drone1:151;Drone2:121;Drone3:139,32.4049,relative_computed,local,
Drone2_e149,Drone2,Drone1:108;Drone2:149;Drone3:145,33.6271,relative_computed,send,Drone3
Drone3_e161,Drone3,Drone1:108;Drone2:135;Drone3:161,33.1410,formation_hold,local,
Drone3_e162,Drone3,Drone1:108;Drone2:135;Drone3:162,33.2622,idle,local,
Drone1_e152,Drone1,Drone1:152;Drone2:127;Drone3:139,32.6626,formation_hold,receive,Drone2
Drone1_e153,Drone1,Drone1:153;Drone2:127;Drone3:139,32.7682,formation_hold,local,
Drone2_e150,Drone2,Drone1:108;Drone2:150;Drone3:145,33.9097,relative_computed,local,
Drone2_e151,Drone2,Drone1:108;Drone2:151;Drone3:145,34.0187,relative_computed,send,Drone3
Drone1_e154,Drone1,Drone1:154;Drone2:129;Drone3:139,32.8978,formation_hold,receive,Drone2
Drone1_e155,Drone1,Drone1:155;Drone2:129;Drone3:139,33.1103,formation_hold,local,
Drone1_e156,Drone1,Drone1:156;Drone2:140;Drone3:145,33.3897,formation_hold,receive,Drone2
Drone2_e152,Drone2,Drone1:108;Drone2:152;Drone3:145,34.1034,formation_hold,local,
Drone3_e163,Drone3,Drone1:108;Drone2:135;Drone3:163,33.4661,idle,local,
Drone1_e157,Drone1,Drone1:157;Drone2:146;Drone3:145,33.6484,formation_hold,receive,Drone2
Drone3_e164,Drone3,Drone1:108;Drone2:135;Drone3:164,33.6683,idle,local,
Drone2_e153,Drone2,Drone1:108;Drone2:153;Drone3:145,34.2128,formation_hold,send,Drone3
Drone1_e158,Drone1,Drone1:158;Drone2:146;Drone3:145,33.8581,formation_hold,send,Drone3
Drone3_e165,Drone3,Drone1:108;Drone2:135;Drone3:165,33.7460,idle,local,
Drone2_e154,Drone2,Drone1:108;Drone2:154;Drone3:145,34.2669,formation_hold,local,
Drone3_e166,Drone3,Drone1:108;Drone2:135;Drone3:166,33.9756,idle,local,
Drone2_e155,Drone2,Drone1:108;Drone2:155;Drone3:145,34.4706,formation_hold,local,
Drone1_e159,Drone1,Drone1:159;Drone2:146;Drone3:145,33.9550,formation_hold,local,
Drone3_e167,Drone3,Drone1:108;Drone2:142;Drone3:167,34.0426,idle,receive,Drone2
Drone3_e168,Drone3,Drone1:108;Drone2:142;Drone3:168,34.2892,idle,local,
Drone3_e169,Drone3,Drone1:108;Drone2:142;Drone3:169,34.4368,idle,local,
Drone2_e156,Drone2,Drone1:108;Drone2:156;Drone3:145,34.7658,formation_hold,send,Drone3
Drone2_e157,Drone2,Drone1:108;Drone2:157;Drone3:145,34.9051,formation_hold,local,
Drone1_e160,Drone1,Drone1:160;Drone2:146;Drone3:145,34.1882,formation_hold,local,
Drone3_e170,Drone3,Drone1:108;Drone2:149;Drone3:170,34.5201,idle,receive,Drone2
Drone2_e158,Drone2,Drone1:108;Drone2:158;Drone3:145,35.1585,formation_hold,local,
Drone1_e161,Drone1,Drone1:161;Drone2:146;Drone3:145,34.4094,formation_hold,local,
Drone3_e171,Drone3,Drone1:108;Drone2:149;Drone3:171,34.6157,idle,local,
Drone1_e162,Drone1,Drone1:162;Drone2:146;Drone3:145,34.4686,idle,send,Drone3
Drone1_e163,Drone1,Drone1:163;Drone2:146;Drone3:145,34.7401,idle,send,Drone2
Drone2_e159,Drone2,Drone1:108;Drone2:159;Drone3:145,35.3373,formation_hold,local,
Drone3_e172,Drone3,Drone1:108;Drone2:149;Drone3:172,34.6748,scanning,local,
Drone3_e173,Drone3,Drone1:108;Drone2:151;Drone3:173,34.9404,scanning,receive,Drone2
Drone1_e164,Drone1,Drone1:164;Drone2:146;Drone3:145,34.8731,idle,local,
Drone1_e165,Drone1,Drone1:165;Drone2:146;Drone3:145,35.0323,idle,local,
Drone2_e160,Drone2,Drone1:108;Drone2:160;Drone3:145,35.6110,formation_hold,local,
Drone2_e161,Drone2,Drone1:163;Drone2:161;Drone3:145,35.7850,formation_hold,receive,Drone1
Drone2_e162,Drone2,Drone1:163;Drone2:162;Drone3:145,36.0344,idle,local,
Drone2_e163,Drone2,Drone1:163;Drone2:163;Drone3:145,36.2661,idle,local,
Drone1_e166,Drone1,Drone1:166;Drone2:146;Drone3:145,35.3311,idle,local,
Drone1_e167,Drone1,Drone1:167;Drone2:146;Drone3:145,35.4614,idle,local,
Drone1_e168,Drone1,Drone1:168;Drone2:146;Drone3:145,35.5853,idle,local,
Drone2_e164,Drone2,Drone1:163;Drone2:164;Drone3:145,36.4227,idle,local,
Drone3_e174,Drone3,Drone1:108;Drone2:151;Drone3:174,35.1022,scanning,local,
Drone3_e175,Drone3,Drone1:108;Drone2:151;Drone3:175,35.2403,scanning,local,
Drone2_e165,Drone2,Drone1:163;Drone2:165;Drone3:145,36.4914,idle,send,Drone1
Drone3_e176,Drone3,Drone1:108;Drone2:151;Drone3:176,35.4186,scanning,local,
Drone3_e177,Drone3,Drone1:108;Drone2:151;Drone3:177,35.7068,scanning,local,
Drone1_e169,Drone1,Drone1:169;Drone2:146;Drone3:145,35.8048,idle,local,
Drone2_e166,Drone2,Drone1:163;Drone2:166;Drone3:145,36.6004,idle,send,Drone1
Drone3_e178,Drone3,Drone1:108;Drone2:153;Drone3:178,35.9941,scanning,receive,Drone2
Drone1_e170,Drone1,Drone1:170;Drone2:146;Drone3:145,36.0246,idle,local,
Drone2_e167,Drone2,Drone1:163;Drone2:167;Drone3:145,36.8412,idle,local,
Drone3_e179,Drone3,Drone1:108;Drone2:156;Drone3:179,36.1436,scanning,receive,Drone2
Drone3_e180,Drone3,Drone1:158;Drone2:156;Drone3:180,36.2001,scanning,receive,Drone1
Drone1_e171,Drone1,Drone1:171;Drone2:146;Drone3:145,36.1713,idle,local,
Drone3_e181,Drone3,Drone1:162;Drone2:156;Drone3:181,36.4261,scanning,receive,Drone1
Drone1_e172,Drone1,Drone1:172;Drone2:146;Drone3:145,36.2927,scanning,local,
Drone2_e168,Drone2,Drone1:163;Drone2:168;Drone3:145,37.1044,idle,send,Drone1
Drone2_e169,Drone2,Drone1:163;Drone2:169;Drone3:145,37.4037,idle,send,Drone3
Drone3_e182,Drone3,Drone1:162;Drone2:156;Drone3:182,36.7228,target_found,local,
Drone3_e183,Drone3,Drone1:163;Drone2:169;Drone3:183,37.5912,target_found,receive,Drone2
Drone2_e170,Drone2,Drone1:163;Drone2:170;Drone3:145,37.6666,idle,local,
Drone3_e184,Drone3,Drone1:163;Drone2:169;Drone3:184,37.8163,target_found,local,
Drone1_e173,Drone1,Drone1:173;Drone2:146;Drone3:145,36.4699,scanning,local,
Drone1_e174,Drone1,Drone1:174;Drone2:146;Drone3:145,36.7179,scanning,local,
Drone1_e175,Drone1,Drone1:175;Drone2:146;Drone3:145,36.7745,scanning,local,
Drone3_e185,Drone3,Drone1:163;Drone2:169;Drone3:185,37.9831,target_found,local,
Drone3_e186,Drone3,Drone1:163;Drone2:169;Drone3:186,38.0496,target_found,send,Drone1
Drone2_e171,Drone2,Drone1:163;Drone2:171;Drone3:145,37.8963,idle,local,
Drone3_e187,Drone3,Drone1:163;Drone2:169;Drone3:187,38.2019,target_found,local,
Drone3_e188,Drone3,Drone1:163;Drone2:169;Drone3:188,38.4125,target_found,send,Drone2
Drone2_e172,Drone2,Drone1:163;Drone2:172;Drone3:145,38.0756,scanning,local,
Drone1_e176,Drone1,Drone1:176;Drone2:146;Drone3:145,37.0195,scanning,local,
Drone3_e189,Drone3,Drone1:163;Drone2:169;Drone3:189,38.6544,target_found,local,
Drone1_e177,Drone1,Drone1:177;Drone2:146;Drone3:145,37.2972,scanning,local,
Drone1_e178,Drone1,Drone1:178;Drone2:146;Drone3:145,37.4768,scanning,local,
Drone2_e173,Drone2,Drone1:163;Drone2:173;Drone3:188,38.6962,scanning,receive,Drone3
Drone1_e179,Drone1,Drone1:179;Drone2:169;Drone3:186,38.3110,scanning,receive,Drone3
Drone2_e174,Drone2,Drone1:163;Drone2:174;Drone3:188,38.7775,scanning,send,Drone3
Drone2_e175,Drone2,Drone1:163;Drone2:175;Drone3:188,38.8508,scanning,local,
Drone3_e190,Drone3,Drone1:163;Drone2:174;Drone3:190,38.8703,target_found,receive,Drone2
Drone3_e191,Drone3,Drone1:163;Drone2:174;Drone3:191,39.0716,target_found,local,
Drone3_e192,Drone3,Drone1:163;Drone2:174;Drone3:192,39.1419,position_measured,send,Drone1
Drone3_e193,Drone3,Drone1:163;Drone2:174;Drone3:193,39.2580,position_measured,local,
Drone1_e180,Drone1,Drone1:180;Drone2:169;Drone3:186,38.4652,scanning,local,
Drone3_e194,Drone3,Drone1:163;Drone2:174;Drone3:194,39.4685,position_measured,send,Drone2
Drone2_e176,Drone2,Drone1:163;Drone2:176;Drone3:188,39.1020,scanning,local,
Drone3_e195,Drone3,Drone1:163;Drone2:174;Drone3:195,39.6319,position_measured,local,
Drone3_e196,Drone3,Drone1:163;Drone2:174;Drone3:196,39.7858,position_measured,send,Drone2
Drone2_e177,Drone2,Drone1:163;Drone2:177;Drone3:194,39.5967,scanning,receive,Drone3
Drone3_e197,Drone3,Drone1:163;Drone2:174;Drone3:197,40.0828,position_measured,local,
Drone2_e178,Drone2,Drone1:163;Drone2:178;Drone3:194,39.6793,scanning,local,
Drone2_e179,Drone2,Drone1:163;Drone2:179;Drone3:194,39.7559,scanning,local,
Drone1_e181,Drone1,Drone1:181;Drone2:169;Drone3:186,38.5821,scanning,local,
Drone1_e182,Drone1,Drone1:182;Drone2:169;Drone3:186,38.7046,target_found,receive,Drone2
Drone2_e180,Drone2,Drone1:163;Drone2:180;Drone3:194,39.9104,scanning,local,
Drone1_e183,Drone1,Drone1:183;Drone2:169;Drone3:186,38.9880,target_found,local,
Drone3_e198,Drone3,Drone1:163;Drone2:174;Drone3:198,40.3236,position_measured,local,
Drone2_e181,Drone2,Drone1:163;Drone2:181;Drone3:194,40.0771,scanning,local,
Drone2_e182,Drone2,Drone1:163;Drone2:182;Drone3:194,40.1496,target_found,local,
Drone2_e183,Drone2,Drone1:163;Drone2:183;Drone3:194,40.4413,target_found,local,
Drone1_e184,Drone1,Drone1:184;Drone2:169;Drone3:186,39.0502,target_found,local,
Drone2_e184,Drone2,Drone1:163;Drone2:184;Drone3:194,40.7119,target_found,local,
Drone3_e199,Drone3,Drone1:163;Drone2:174;Drone3:199,40.4450,position_measured,local,
Drone1_e185,Drone1,Drone1:185;Drone2:169;Drone3:186,39.2079,target_found,local,
Drone2_e185,Drone2,Drone1:163;Drone2:185;Drone3:194,40.9529,target_found,local,
Drone2_e186,Drone2,Drone1:163;Drone2:186;Drone3:196,41.1454,target_found,receive,Drone3
Drone1_e186,Drone1,Drone1:186;Drone2:174;Drone3:192,39.2763,target_found,receive,Drone3
Drone3_e200,Drone3,Drone1:163;Drone2:174;Drone3:200,40.6325,position_measured,local,
Drone3_e201,Drone3,Drone1:163;Drone2:174;Drone3:201,40.7122,position_measured,local,
Drone1_e187,Drone1,Drone1:187;Drone2:174;Drone3:192,39.4658,target_found,receive,Drone2
Drone2_e187,Drone2,Drone1:163;Drone2:187;Drone3:196,41.2452,target_found,local,
Drone3_e202,Drone3,Drone1:163;Drone2:174;Drone3:202,40.7723,position_sent,local,
Drone1_e188,Drone1,Drone1:188;Drone2:174;Drone3:192,39.7168,target_found,receive,Drone2
Drone3_e203,Drone3,Drone1:163;Drone2:174;Drone3:203,40.9738,position_sent,local,
Drone3_e204,Drone3,Drone1:163;Drone2:174;Drone3:204,41.0644,position_sent,send,Drone2
