d1_recv_d5_43,Drone1,Drone1:808;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:127;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1570.0,relative_confirmed,receive,Drone5
d1_send_d6_43,Drone1,Drone1:809;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:127;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1571.2,velocity_sent,send,Drone6
d6_recv_d1_43,Drone6,Drone1:809;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:128;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1572.0,processing,receive,Drone1
d6_compute_43,Drone6,Drone1:809;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:129;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1572.5,relative_computed,local,
d6_send_d1_43,Drone6,Drone1:809;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1573.0,relative_sent,send,Drone1
d1_recv_d6_43,Drone1,Drone1:810;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1574.0,relative_confirmed,receive,Drone6
d1_send_d7_43,Drone1,Drone1:811;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:127;Drone8:127;Drone9:127;Drone10:127,1575.2,velocity_sent,send,Drone7
d7_recv_d1_43,Drone7,Drone1:811;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:128;Drone8:127;Drone9:127;Drone10:127,1576.0,processing,receive,Drone1
d7_compute_43,Drone7,Drone1:811;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:129;Drone8:127;Drone9:127;Drone10:127,1576.5,relative_computed,local,
d7_send_d1_43,Drone7,Drone1:811;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:127;Drone9:127;Drone10:127,1577.0,relative_sent,send,Drone1
d1_recv_d7_43,Drone1,Drone1:812;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:127;Drone9:127;Drone10:127,1578.0,relative_confirmed,receive,Drone7
d1_send_d8_43,Drone1,Drone1:813;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:127;Drone9:127;Drone10:127,1579.2,velocity_sent,send,Drone8
d8_recv_d1_43,Drone8,Drone1:813;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:128;Drone9:127;Drone10:127,1580.0,processing,receive,Drone1
d8_compute_43,Drone8,Drone1:813;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:129;Drone9:127;Drone10:127,1580.5,relative_computed,local,
d8_send_d1_43,Drone8,Drone1:813;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:127;Drone10:127,1581.0,relative_sent,send,Drone1
d1_recv_d8_43,Drone1,Drone1:814;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:127;Drone10:127,1582.0,relative_confirmed,receive,Drone8
d1_send_d9_43,Drone1,Drone1:815;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:127;Drone10:127,1583.2,velocity_sent,send,Drone9
d9_recv_d1_43,Drone9,Drone1:815;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:128;Drone10:127,1584.0,processing,receive,Drone1
d9_compute_43,Drone9,Drone1:815;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:129;Drone10:127,1584.5,relative_computed,local,
d9_send_d1_43,Drone9,Drone1:815;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:127,1585.0,relative_sent,send,Drone1
d1_recv_d9_43,Drone1,Drone1:816;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:127,1586.0,relative_confirmed,receive,Drone9
d1_send_d10_43,Drone1,Drone1:817;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:127,1587.2,velocity_sent,send,Drone10
d10_recv_d1_43,Drone10,Drone1:817;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:128,1588.0,processing,receive,Drone1
d10_compute_43,Drone10,Drone1:817;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:129,1588.5,relative_computed,local,
d10_send_d1_43,Drone10,Drone1:817;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1589.0,relative_sent,send,Drone1
d1_recv_d10_43,Drone1,Drone1:818;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1590.0,relative_confirmed,receive,Drone10
d1_measure_44,Drone1,Drone1:819;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1592.0,velocity_measured,local,
d1_send_d2_44,Drone1,Drone1:820;Drone2:130;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1592.2,velocity_sent,send,Drone2
d2_recv_d1_44,Drone2,Drone1:820;Drone2:131;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1593.0,processing,receive,Drone1
d2_compute_44,Drone2,Drone1:820;Drone2:132;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1593.5,relative_computed,local,
d2_send_d1_44,Drone2,Drone1:820;Drone2:133;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1594.0,relative_sent,send,Drone1
d1_recv_d2_44,Drone1,Drone1:821;Drone2:133;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1595.0,relative_confirmed,receive,Drone2
d1_send_d3_44,Drone1,Drone1:822;Drone2:133;Drone3:130;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1596.2,velocity_sent,send,Drone3
d3_recv_d1_44,Drone3,Drone1:822;Drone2:133;Drone3:131;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1597.0,processing,receive,Drone1
d3_compute_44,Drone3,Drone1:822;Drone2:133;Drone3:132;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1597.5,relative_computed,local,
d3_send_d1_44,Drone3,Drone1:822;Drone2:133;Drone3:133;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1598.0,relative_sent,send,Drone1
d1_recv_d3_44,Drone1,Drone1:823;Drone2:133;Drone3:133;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1599.0,relative_confirmed,receive,Drone3
d1_send_d4_44,Drone1,Drone1:824;Drone2:133;Drone3:133;Drone4:130;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1600.2,velocity_sent,send,Drone4
d4_recv_d1_44,Drone4,Drone1:824;Drone2:133;Drone3:133;Drone4:131;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1601.0,processing,receive,Drone1
d4_compute_44,Drone4,Drone1:824;Drone2:133;Drone3:133;Drone4:132;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1601.5,relative_computed,local,
d4_send_d1_44,Drone4,Drone1:824;Drone2:133;Drone3:133;Drone4:133;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1602.0,relative_sent,send,Drone1
d1_recv_d4_44,Drone1,Drone1:825;Drone2:133;Drone3:133;Drone4:133;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1603.0,relative_confirmed,receive,Drone4
d1_send_d5_44,Drone1,Drone1:826;Drone2:133;Drone3:133;Drone4:133;Drone5:130;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1604.2,velocity_sent,send,Drone5
d5_recv_d1_44,Drone5,Drone1:826;Drone2:133;Drone3:133;Drone4:133;Drone5:131;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1605.0,processing,receive,Drone1
d5_compute_44,Drone5,Drone1:826;Drone2:133;Drone3:133;Drone4:133;Drone5:132;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1605.5,relative_computed,local,
d5_send_d1_44,Drone5,Drone1:826;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1606.0,relative_sent,send,Drone1
d1_recv_d5_44,Drone1,Drone1:827;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1607.0,relative_confirmed,receive,Drone5
d1_send_d6_44,Drone1,Drone1:828;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:130;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1608.2,velocity_sent,send,Drone6
d6_recv_d1_44,Drone6,Drone1:828;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:131;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1609.0,processing,receive,Drone1
d6_compute_44,Drone6,Drone1:828;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:132;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1609.5,relative_computed,local,
d6_send_d1_44,Drone6,Drone1:828;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1610.0,relative_sent,send,Drone1
d1_recv_d6_44,Drone1,Drone1:829;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1611.0,relative_confirmed,receive,Drone6
d1_send_d7_44,Drone1,Drone1:830;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:130;Drone8:130;Drone9:130;Drone10:130,1612.2,velocity_sent,send,Drone7
d7_recv_d1_44,Drone7,Drone1:830;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:131;Drone8:130;Drone9:130;Drone10:130,1613.0,processing,receive,Drone1
d7_compute_44,Drone7,Drone1:830;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:132;Drone8:130;Drone9:130;Drone10:130,1613.5,relative_computed,local,
d7_send_d1_44,Drone7,Drone1:830;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:130;Drone9:130;Drone10:130,1614.0,relative_sent,send,Drone1
d1_recv_d7_44,Drone1,Drone1:831;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:130;Drone9:130;Drone10:130,1615.0,relative_confirmed,receive,Drone7
d1_send_d8_44,Drone1,Drone1:832;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:130;Drone9:130;Drone10:130,1616.2,velocity_sent,send,Drone8
d8_recv_d1_44,Drone8,Drone1:832;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:131;Drone9:130;Drone10:130,1617.0,processing,receive,Drone1
d8_compute_44,Drone8,Drone1:832;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:132;Drone9:130;Drone10:130,1617.5,relative_computed,local,
d8_send_d1_44,Drone8,Drone1:832;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:130;Drone10:130,1618.0,relative_sent,send,Drone1
d1_recv_d8_44,Drone1,Drone1:833;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:130;Drone10:130,1619.0,relative_confirmed,receive,Drone8
d1_send_d9_44,Drone1,Drone1:834;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:130;Drone10:130,1620.2,velocity_sent,send,Drone9
d9_recv_d1_44,Drone9,Drone1:834;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:131;Drone10:130,1621.0,processing,receive,Drone1
d9_compute_44,Drone9,Drone1:834;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:132;Drone10:130,1621.5,relative_computed,local,
d9_send_d1_44,Drone9,Drone1:834;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:130,1622.0,relative_sent,send,Drone1
d1_recv_d9_44,Drone1,Drone1:835;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:130,1623.0,relative_confirmed,receive,Drone9
d1_send_d10_44,Drone1,Drone1:836;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:130,1624.2,velocity_sent,send,Drone10
d10_recv_d1_44,Drone10,Drone1:836;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:131,1625.0,processing,receive,Drone1
d10_compute_44,Drone10,Drone1:836;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:132,1625.5,relative_computed,local,
d10_send_d1_44,Drone10,Drone1:836;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1626.0,relative_sent,send,Drone1
d1_recv_d10_44,Drone1,Drone1:837;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1627.0,relative_confirmed,receive,Drone10
d1_measure_45,Drone1,Drone1:838;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1629.0,velocity_measured,local,
d1_send_d2_45,Drone1,Drone1:839;Drone2:133;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1629.2,velocity_sent,send,Drone2
d2_recv_d1_45,Drone2,Drone1:839;Drone2:134;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1630.0,processing,receive,Drone1
d2_compute_45,Drone2,Drone1:839;Drone2:135;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1630.5,relative_computed,local,
d2_send_d1_45,Drone2,Drone1:839;Drone2:136;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1631.0,relative_sent,send,Drone1
d1_recv_d2_45,Drone1,Drone1:840;Drone2:136;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1632.0,relative_confirmed,receive,Drone2
d1_send_d3_45,Drone1,Drone1:841;Drone2:136;Drone3:133;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1633.2,velocity_sent,send,Drone3
d3_recv_d1_45,Drone3,Drone1:841;Drone2:136;Drone3:134;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1634.0,processing,receive,Drone1
d3_compute_45,Drone3,Drone1:841;Drone2:136;Drone3:135;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1634.5,relative_computed,local,
d3_send_d1_45,Drone3,Drone1:841;Drone2:136;Drone3:136;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1635.0,relative_sent,send,Drone1
d1_recv_d3_45,Drone1,Drone1:842;Drone2:136;Drone3:136;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1636.0,relative_confirmed,receive,Drone3
d1_send_d4_45,Drone1,Drone1:843;Drone2:136;Drone3:136;Drone4:133;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1637.2,velocity_sent,send,Drone4
d4_recv_d1_45,Drone4,Drone1:843;Drone2:136;Drone3:136;Drone4:134;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1638.0,processing,receive,Drone1
d4_compute_45,Drone4,Drone1:843;Drone2:136;Drone3:136;Drone4:135;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1638.5,relative_computed,local,
d4_send_d1_45,Drone4,Drone1:843;Drone2:136;Drone3:136;Drone4:136;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1639.0,relative_sent,send,Drone1
d1_recv_d4_45,Drone1,Drone1:844;Drone2:136;Drone3:136;Drone4:136;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1640.0,relative_confirmed,receive,Drone4
d1_send_d5_45,Drone1,Drone1:845;Drone2:136;Drone3:136;Drone4:136;Drone5:133;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1641.2,velocity_sent,send,Drone5
d5_recv_d1_45,Drone5,Drone1:845;Drone2:136;Drone3:136;Drone4:136;Drone5:134;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1642.0,processing,receive,Drone1
d5_compute_45,Drone5,Drone1:845;Drone2:136;Drone3:136;Drone4:136;Drone5:135;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1642.5,relative_computed,local,
d5_send_d1_45,Drone5,Drone1:845;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1643.0,relative_sent,send,Drone1
d1_recv_d5_45,Drone1,Drone1:846;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1644.0,relative_confirmed,receive,Drone5
d1_send_d6_45,Drone1,Drone1:847;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:133;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1645.2,velocity_sent,send,Drone6
d6_recv_d1_45,Drone6,Drone1:847;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:134;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1646.0,processing,receive,Drone1
d6_compute_45,Drone6,Drone1:847;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:135;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1646.5,relative_computed,local,
d6_send_d1_45,Drone6,Drone1:847;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1647.0,relative_sent,send,Drone1
d1_recv_d6_45,Drone1,Drone1:848;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1648.0,relative_confirmed,receive,Drone6
d1_send_d7_45,Drone1,Drone1:849;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:133;Drone8:133;Drone9:133;Drone10:133,1649.2,velocity_sent,send,Drone7
d7_recv_d1_45,Drone7,Drone1:849;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:134;Drone8:133;Drone9:133;Drone10:133,1650.0,processing,receive,Drone1
d7_compute_45,Drone7,Drone1:849;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:135;Drone8:133;Drone9:133;Drone10:133,1650.5,relative_computed,local,
d7_send_d1_45,Drone7,Drone1:849;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:133;Drone9:133;Drone10:133,1651.0,relative_sent,send,Drone1
d1_recv_d7_45,Drone1,Drone1:850;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:133;Drone9:133;Drone10:133,1652.0,relative_confirmed,receive,Drone7
d1_send_d8_45,Drone1,Drone1:851;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:133;Drone9:133;Drone10:133,1653.2,velocity_sent,send,Drone8
d8_recv_d1_45,Drone8,Drone1:851;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:134;Drone9:133;Drone10:133,1654.0,processing,receive,Drone1
d8_compute_45,Drone8,Drone1:851;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:135;Drone9:133;Drone10:133,1654.5,relative_computed,local,
d8_send_d1_45,Drone8,Drone1:851;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:133;Drone10:133,1655.0,relative_sent,send,Drone1
d1_recv_d8_45,Drone1,Drone1:852;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:133;Drone10:133,1656.0,relative_confirmed,receive,Drone8
d1_send_d9_45,Drone1,Drone1:853;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:133;Drone10:133,1657.2,velocity_sent,send,Drone9
d9_recv_d1_45,Drone9,Drone1:853;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:134;Drone10:133,1658.0,processing,receive,Drone1
d9_compute_45,Drone9,Drone1:853;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:135;Drone10:133,1658.5,relative_computed,local,
d9_send_d1_45,Drone9,Drone1:853;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:133,1659.0,relative_sent,send,Drone1
d1_recv_d9_45,Drone1,Drone1:854;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:133,1660.0,relative_confirmed,receive,Drone9
d1_send_d10_45,Drone1,Drone1:855;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:133,1661.2,velocity_sent,send,Drone10
d10_recv_d1_45,Drone10,Drone1:855;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:134,1662.0,processing,receive,Drone1
d10_compute_45,Drone10,Drone1:855;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:135,1662.5,relative_computed,local,
d10_send_d1_45,Drone10,Drone1:855;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1663.0,relative_sent,send,Drone1
d1_recv_d10_45,Drone1,Drone1:856;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1664.0,relative_confirmed,receive,Drone10
d1_measure_46,Drone1,Drone1:857;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1666.0,velocity_measured,local,
d1_send_d2_46,Drone1,Drone1:858;Drone2:136;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1666.2,velocity_sent,send,Drone2
d2_recv_d1_46,Drone2,Drone1:858;Drone2:137;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1667.0,processing,receive,Drone1
d2_compute_46,Drone2,Drone1:858;Drone2:138;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1667.5,relative_computed,local,
d2_send_d1_46,Drone2,Drone1:858;Drone2:139;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1668.0,relative_sent,send,Drone1
d1_recv_d2_46,Drone1,Drone1:859;Drone2:139;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1669.0,relative_confirmed,receive,Drone2
d1_send_d3_46,Drone1,Drone1:860;Drone2:139;Drone3:136;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1670.2,velocity_sent,send,Drone3
d3_recv_d1_46,Drone3,Drone1:860;Drone2:139;Drone3:137;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1671.0,processing,receive,Drone1
d3_compute_46,Drone3,Drone1:860;Drone2:139;Drone3:138;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1671.5,relative_computed,local,
d3_send_d1_46,Drone3,Drone1:860;Drone2:139;Drone3:139;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1672.0,relative_sent,send,Drone1
d1_recv_d3_46,Drone1,Drone1:861;Drone2:139;Drone3:139;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1673.0,relative_confirmed,receive,Drone3
d1_send_d4_46,Drone1,Drone1:862;Drone2:139;Drone3:139;Drone4:136;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1674.2,velocity_sent,send,Drone4
d4_recv_d1_46,Drone4,Drone1:862;Drone2:139;Drone3:139;Drone4:137;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1675.0,processing,receive,Drone1
d4_compute_46,Drone4,Drone1:862;Drone2:139;Drone3:139;Drone4:138;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1675.5,relative_computed,local,
d4_send_d1_46,Drone4,Drone1:862;Drone2:139;Drone3:139;Drone4:139;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1676.0,relative_sent,send,Drone1
d1_recv_d4_46,Drone1,Drone1:863;Drone2:139;Drone3:139;Drone4:139;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1677.0,relative_confirmed,receive,Drone4
d1_send_d5_46,Drone1,Drone1:864;Drone2:139;Drone3:139;Drone4:139;Drone5:136;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1678.2,velocity_sent,send,Drone5
d5_recv_d1_46,Drone5,Drone1:864;Drone2:139;Drone3:139;Drone4:139;Drone5:137;Drone6:136;Drone7:136;Drone8:136;Drone9:136;Drone10:136,1679.0,processing,receive,Drone1
