d3_recv_d1_15,Drone3,Drone1:103;Drone2:46;Drone3:44;Drone4:43,188.0,processing,receive,Drone1
d3_compute_15,Drone3,Drone1:103;Drone2:46;Drone3:45;Drone4:43,188.5,relative_computed,local,
d3_send_d1_15,Drone3,Drone1:103;Drone2:46;Drone3:46;Drone4:43,189.0,relative_sent,send,Drone1
d1_recv_d3_15,Drone1,Drone1:104;Drone2:46;Drone3:46;Drone4:43,190.0,relative_confirmed,receive,Drone3
d1_send_d4_15,Drone1,Drone1:105;Drone2:46;Drone3:46;Drone4:43,191.2,velocity_sent,send,Drone4
d4_recv_d1_15,Drone4,Drone1:105;Drone2:46;Drone3:46;Drone4:44,192.0,processing,receive,Drone1
d4_compute_15,Drone4,Drone1:105;Drone2:46;Drone3:46;Drone4:45,192.5,relative_computed,local,
d4_send_d1_15,Drone4,Drone1:105;Drone2:46;Drone3:46;Drone4:46,193.0,relative_sent,send,Drone1
d1_recv_d4_15,Drone1,Drone1:106;Drone2:46;Drone3:46;Drone4:46,194.0,relative_confirmed,receive,Drone4
d1_measure_16,Drone1,Drone1:107;Drone2:46;Drone3:46;Drone4:46,196.0,velocity_measured,local,
d1_send_d2_16,Drone1,Drone1:108;Drone2:46;Drone3:46;Drone4:46,196.2,velocity_sent,send,Drone2
d2_recv_d1_16,Drone2,Drone1:108;Drone2:47;Drone3:46;Drone4:46,197.0,processing,receive,Drone1
d2_compute_16,Drone2,Drone1:108;Drone2:48;Drone3:46;Drone4:46,197.5,relative_computed,local,
d2_send_d1_16,Drone2,Drone1:108;Drone2:49;Drone3:46;Drone4:46,198.0,relative_sent,send,Drone1
d1_recv_d2_16,Drone1,Drone1:109;Drone2:49;Drone3:46;Drone4:46,199.0,relative_confirmed,receive,Drone2
d1_send_d3_16,Drone1,Drone1:110;Drone2:49;Drone3:46;Drone4:46,200.2,velocity_sent,send,Drone3
d3_recv_d1_16,Drone3,Drone1:110;Drone2:49;Drone3:47;Drone4:46,201.0,processing,receive,Drone1
d3_compute_16,Drone3,Drone1:110;Drone2:49;Drone3:48;Drone4:46,201.5,relative_computed,local,
d3_send_d1_16,Drone3,Drone1:110;Drone2:49;Drone3:49;Drone4:46,202.0,relative_sent,send,Drone1
d1_recv_d3_16,Drone1,Drone1:111;Drone2:49;Drone3:49;Drone4:46,203.0,relative_confirmed,receive,Drone3
d1_send_d4_16,Drone1,Drone1:112;Drone2:49;Drone3:49;Drone4:46,204.2,velocity_sent,send,Drone4
d4_recv_d1_16,Drone4,Drone1:112;Drone2:49;Drone3:49;Drone4:47,205.0,processing,receive,Drone1
d4_compute_16,Drone4,Drone1:112;Drone2:49;Drone3:49;Drone4:48,205.5,relative_computed,local,
d4_send_d1_16,Drone4,Drone1:112;Drone2:49;Drone3:49;Drone4:49,206.0,relative_sent,send,Drone1
d1_recv_d4_16,Drone1,Drone1:113;Drone2:49;Drone3:49;Drone4:49,207.0,relative_confirmed,receive,Drone4
d1_measure_17,Drone1,Drone1:114;Drone2:49;Drone3:49;Drone4:49,209.0,velocity_measured,local,
d1_send_d2_17,Drone1,Drone1:115;Drone2:49;Drone3:49;Drone4:49,209.2,velocity_sent,send,Drone2
d2_recv_d1_17,Drone2,Drone1:115;Drone2:50;Drone3:49;Drone4:49,210.0,processing,receive,Drone1
d2_compute_17,Drone2,Drone1:115;Drone2:51;Drone3:49;Drone4:49,210.5,relative_computed,local,
d2_send_d1_17,Drone2,Drone1:115;Drone2:52;Drone3:49;Drone4:49,211.0,relative_sent,send,Drone1
d1_recv_d2_17,Drone1,Drone1:116;Drone2:52;Drone3:49;Drone4:49,212.0,relative_confirmed,receive,Drone2
d1_send_d3_17,Drone1,Drone1:117;Drone2:52;Drone3:49;Drone4:49,213.2,velocity_sent,send,Drone3
d3_recv_d1_17,Drone3,Drone1:117;Drone2:52;Drone3:50;Drone4:49,214.0,processing,receive,Drone1
d3_compute_17,Drone3,Drone1:117;Drone2:52;Drone3:51;Drone4:49,214.5,relative_computed,local,
d3_send_d1_17,Drone3,Drone1:117;Drone2:52;Drone3:52;Drone4:49,215.0,relative_sent,send,Drone1
d1_recv_d3_17,Drone1,Drone1:118;Drone2:52;Drone3:52;Drone4:49,216.0,relative_confirmed,receive,Drone3
d1_send_d4_17,Drone1,Drone1:119;Drone2:52;Drone3:52;Drone4:49,217.2,velocity_sent,send,Drone4
d4_recv_d1_17,Drone4,Drone1:119;Drone2:52;Drone3:52;Drone4:50,218.0,processing,receive,Drone1
d4_compute_17,Drone4,Drone1:119;Drone2:52;Drone3:52;Drone4:51,218.5,relative_computed,local,
d4_send_d1_17,Drone4,Drone1:119;Drone2:52;Drone3:52;Drone4:52,219.0,relative_sent,send,Drone1
d1_recv_d4_17,Drone1,Drone1:120;Drone2:52;Drone3:52;Drone4:52,220.0,relative_confirmed,receive,Drone4
d1_measure_18,Drone1,Drone1:121;Drone2:52;Drone3:52;Drone4:52,222.0,velocity_measured,local,
d1_send_d2_18,Drone1,Drone1:122;Drone2:52;Drone3:52;Drone4:52,222.2,velocity_sent,send,Drone2
d2_recv_d1_18,Drone2,Drone1:122;Drone2:53;Drone3:52;Drone4:52,223.0,processing,receive,Drone1
d2_compute_18,Drone2,Drone1:122;Drone2:54;Drone3:52;Drone4:52,223.5,relative_computed,local,
d2_send_d1_18,Drone2,Drone1:122;Drone2:55;Drone3:52;Drone4:52,224.0,relative_sent,send,Drone1
d1_recv_d2_18,Drone1,Drone1:123;Drone2:55;Drone3:52;Drone4:52,225.0,relative_confirmed,receive,Drone2
d1_send_d3_18,Drone1,Drone1:124;Drone2:55;Drone3:52;Drone4:52,226.2,velocity_sent,send,Drone3
d3_recv_d1_18,Drone3,Drone1:124;Drone2:55;Drone3:53;Drone4:52,227.0,processing,receive,Drone1
d3_compute_18,Drone3,Drone1:124;Drone2:55;Drone3:54;Drone4:52,227.5,relative_computed,local,
d3_send_d1_18,Drone3,Drone1:124;Drone2:55;Drone3:55;Drone4:52,228.0,relative_sent,send,Drone1
d1_recv_d3_18,Drone1,Drone1:125;Drone2:55;Drone3:55;Drone4:52,229.0,relative_confirmed,receive,Drone3
d1_send_d4_18,Drone1,Drone1:126;Drone2:55;Drone3:55;Drone4:52,230.2,velocity_sent,send,Drone4
d4_recv_d1_18,Drone4,Drone1:126;Drone2:55;Drone3:55;Drone4:53,231.0,processing,receive,Drone1
d4_compute_18,Drone4,Drone1:126;Drone2:55;Drone3:55;Drone4:54,231.5,relative_computed,local,
d4_send_d1_18,Drone4,Drone1:126;Drone2:55;Drone3:55;Drone4:55,232.0,relative_sent,send,Drone1
d1_recv_d4_18,Drone1,Drone1:127;Drone2:55;Drone3:55;Drone4:55,233.0,relative_confirmed,receive,Drone4
d1_measure_19,Drone1,Drone1:128;Drone2:55;Drone3:55;Drone4:55,235.0,velocity_measured,local,
d1_send_d2_19,Drone1,Drone1:129;Drone2:55;Drone3:55;Drone4:55,235.2,velocity_sent,send,Drone2
d2_recv_d1_19,Drone2,Drone1:129;Drone2:56;Drone3:55;Drone4:55,236.0,processing,receive,Drone1
d2_compute_19,Drone2,Drone1:129;Drone2:57;Drone3:55;Drone4:55,236.5,relative_computed,local,
d2_send_d1_19,Drone2,Drone1:129;Drone2:58;Drone3:55;Drone4:55,237.0,relative_sent,send,Drone1
d1_recv_d2_19,Drone1,Drone1:130;Drone2:58;Drone3:55;Drone4:55,238.0,relative_confirmed,receive,Drone2
d1_send_d3_19,Drone1,Drone1:131;Drone2:58;Drone3:55;Drone4:55,239.2,velocity_sent,send,Drone3
d3_recv_d1_19,Drone3,Drone1:131;Drone2:58;Drone3:56;Drone4:55,240.0,processing,receive,Drone1
d3_compute_19,Drone3,Drone1:131;Drone2:58;Drone3:57;Drone4:55,240.5,relative_computed,local,
d3_send_d1_19,Drone3,Drone1:131;Drone2:58;Drone3:58;Drone4:55,241.0,relative_sent,send,Drone1
d1_recv_d3_19,Drone1,Drone1:132;Drone2:58;Drone3:58;Drone4:55,242.0,relative_confirmed,receive,Drone3
d1_send_d4_19,Drone1,Drone1:133;Drone2:58;Drone3:58;Drone4:55,243.2,velocity_sent,send,Drone4
d4_recv_d1_19,Drone4,Drone1:133;Drone2:58;Drone3:58;Drone4:56,244.0,processing,receive,Drone1
d4_compute_19,Drone4,Drone1:133;Drone2:58;Drone3:58;Drone4:57,244.5,relative_computed,local,
d4_send_d1_19,Drone4,Drone1:133;Drone2:58;Drone3:58;Drone4:58,245.0,relative_sent,send,Drone1
d1_recv_d4_19,Drone1,Drone1:134;Drone2:58;Drone3:58;Drone4:58,246.0,relative_confirmed,receive,Drone4
d1_measure_20,Drone1,Drone1:135;Drone2:58;Drone3:58;Drone4:58,248.0,velocity_measured,local,
d1_send_d2_20,Drone1,Drone1:136;Drone2:58;Drone3:58;Drone4:58,248.2,velocity_sent,send,Drone2
d2_recv_d1_20,Drone2,Drone1:136;Drone2:59;Drone3:58;Drone4:58,249.0,processing,receive,Drone1
d2_compute_20,Drone2,Drone1:136;Drone2:60;Drone3:58;Drone4:58,249.5,relative_computed,local,
d2_send_d1_20,Drone2,Drone1:136;Drone2:61;Drone3:58;Drone4:58,250.0,relative_sent,send,Drone1
d1_recv_d2_20,Drone1,Drone1:137;Drone2:61;Drone3:58;Drone4:58,251.0,relative_confirmed,receive,Drone2
d1_send_d3_20,Drone1,Drone1:138;Drone2:61;Drone3:58;Drone4:58,252.2,velocity_sent,send,Drone3
d3_recv_d1_20,Drone3,Drone1:138;Drone2:61;Drone3:59;Drone4:58,253.0,processing,receive,Drone1
d3_compute_20,Drone3,Drone1:138;Drone2:61;Drone3:60;Drone4:58,253.5,relative_computed,local,
d3_send_d1_20,Drone3,Drone1:138;Drone2:61;Drone3:61;Drone4:58,254.0,relative_sent,send,Drone1
d1_recv_d3_20,Drone1,Drone1:139;Drone2:61;Drone3:61;Drone4:58,255.0,relative_confirmed,receive,Drone3
d1_send_d4_20,Drone1,Drone1:140;Drone2:61;Drone3:61;Drone4:58,256.2,velocity_sent,send,Drone4
d4_recv_d1_20,Drone4,Drone1:140;Drone2:61;Drone3:61;Drone4:59,257.0,processing,receive,Drone1
d4_compute_20,Drone4,Drone1:140;Drone2:61;Drone3:61;Drone4:60,257.5,relative_computed,local,
d4_send_d1_20,Drone4,Drone1:140;Drone2:61;Drone3:61;Drone4:61,258.0,relative_sent,send,Drone1
d1_recv_d4_20,Drone1,Drone1:141;Drone2:61;Drone3:61;Drone4:61,259.0,relative_confirmed,receive,Drone4
d1_measure_21,Drone1,Drone1:142;Drone2:61;Drone3:61;Drone4:61,261.0,velocity_measured,local,
d1_send_d2_21,Drone1,Drone1:143;Drone2:61;Drone3:61;Drone4:61,261.2,velocity_sent,send,Drone2
d2_recv_d1_21,Drone2,Drone1:143;Drone2:62;Drone3:61;Drone4:61,262.0,processing,receive,Drone1
d2_compute_21,Drone2,Drone1:143;Drone2:63;Drone3:61;Drone4:61,262.5,relative_computed,local,
d2_send_d1_21,Drone2,Drone1:143;Drone2:64;Drone3:61;Drone4:61,263.0,relative_sent,send,Drone1
d1_recv_d2_21,Drone1,Drone1:144;Drone2:64;Drone3:61;Drone4:61,264.0,relative_confirmed,receive,Drone2
d1_send_d3_21,Drone1,Drone1:145;Drone2:64;Drone3:61;Drone4:61,265.2,velocity_sent,send,Drone3
d3_recv_d1_21,Drone3,Drone1:145;Drone2:64;Drone3:62;Drone4:61,266.0,processing,receive,Drone1
d3_compute_21,Drone3,Drone1:145;Drone2:64;Drone3:63;Drone4:61,266.5,relative_computed,local,
d3_send_d1_21,Drone3,Drone1:145;Drone2:64;Drone3:64;Drone4:61,267.0,relative_sent,send,Drone1
d1_recv_d3_21,Drone1,Drone1:146;Drone2:64;Drone3:64;Drone4:61,268.0,relative_confirmed,receive,Drone3
d1_send_d4_21,Drone1,Drone1:147;Drone2:64;Drone3:64;Drone4:61,269.2,velocity_sent,send,Drone4
d4_recv_d1_21,Drone4,Drone1:147;Drone2:64;Drone3:64;Drone4:62,270.0,processing,receive,Drone1
d4_compute_21,Drone4,Drone1:147;Drone2:64;Drone3:64;Drone4:63,270.5,relative_computed,local,
d4_send_d1_21,Drone4,Drone1:147;Drone2:64;Drone3:64;Drone4:64,271.0,relative_sent,send,Drone1
d1_recv_d4_21,Drone1,Drone1:148;Drone2:64;Drone3:64;Drone4:64,272.0,relative_confirmed,receive,Drone4
d1_measure_22,Drone1,Drone1:149;Drone2:64;Drone3:64;Drone4:64,274.0,velocity_measured,local,
d1_send_d2_22,Drone1,Drone1:150;Drone2:64;Drone3:64;Drone4:64,274.2,velocity_sent,send,Drone2
d2_recv_d1_22,Drone2,Drone1:150;Drone2:65;Drone3:64;Drone4:64,275.0,processing,receive,Drone1
d2_compute_22,Drone2,Drone1:150;Drone2:66;Drone3:64;Drone4:64,275.5,relative_computed,local,
d2_send_d1_22,Drone2,Drone1:150;Drone2:67;Drone3:64;Drone4:64,276.0,relative_sent,send,Drone1
d1_recv_d2_22,Drone1,Drone1:151;Drone2:67;Drone3:64;Drone4:64,277.0,relative_confirmed,receive,Drone2
d1_send_d3_22,Drone1,Drone1:152;Drone2:67;Drone3:64;Drone4:64,278.2,velocity_sent,send,Drone3
d3_recv_d1_22,Drone3,Drone1:152;Drone2:67;Drone3:65;Drone4:64,279.0,processing,receive,Drone1
d3_compute_22,Drone3,Drone1:152;Drone2:67;Drone3:66;Drone4:64,279.5,relative_computed,local,
d3_send_d1_22,Drone3,Drone1:152;Drone2:67;Drone3:67;Drone4:64,280.0,relative_sent,send,Drone1
d1_recv_d3_22,Drone1,Drone1:153;Drone2:67;Drone3:67;Drone4:64,281.0,relative_confirmed,receive,Drone3
d1_send_d4_22,Drone1,Drone1:154;Drone2:67;Drone3:67;Drone4:64,282.2,velocity_sent,send,Drone4
d4_recv_d1_22,Drone4,Drone1:154;Drone2:67;Drone3:67;Drone4:65,283.0,processing,receive,Drone1
d4_compute_22,Drone4,Drone1:154;Drone2:67;Drone3:67;Drone4:66,283.5,relative_computed,local,
d4_send_d1_22,Drone4,Drone1:154;Drone2:67;Drone3:67;Drone4:67,284.0,relative_sent,send,Drone1
d1_recv_d4_22,Drone1,Drone1:155;Drone2:67;Drone3:67;Drone4:67,285.0,relative_confirmed,receive,Drone4
d1_measure_23,Drone1,Drone1:156;Drone2:67;Drone3:67;Drone4:67,287.0,velocity_measured,local,
d1_send_d2_23,Drone1,Drone1:157;Drone2:67;Drone3:67;Drone4:67,287.2,velocity_sent,send,Drone2
d2_recv_d1_23,Drone2,Drone1:157;Drone2:68;Drone3:67;Drone4:67,288.0,processing,receive,Drone1
d2_compute_23,Drone2,Drone1:157;Drone2:69;Drone3:67;Drone4:67,288.5,relative_computed,local,
d2_send_d1_23,Drone2,Drone1:157;Drone2:70;Drone3:67;Drone4:67,289.0,relative_sent,send,Drone1
d1_recv_d2_23,Drone1,Drone1:158;Drone2:70;Drone3:67;Drone4:67,290.0,relative_confirmed,receive,Drone2
d1_send_d3_23,Drone1,Drone1:159;Drone2:70;Drone3:67;Drone4:67,291.2,velocity_sent,send,Drone3
d3_recv_d1_23,Drone3,Drone1:159;Drone2:70;Drone3:68;Drone4:67,292.0,processing,receive,Drone1
d3_compute_23,Drone3,Drone1:159;Drone2:70;Drone3:69;Drone4:67,292.5,relative_computed,local,
d3_send_d1_23,Drone3,Drone1:159;Drone2:70;Drone3:70;Drone4:67,293.0,relative_sent,send,Drone1
d1_recv_d3_23,Drone1,Drone1:160;Drone2:70;Drone3:70;Drone4:67,294.0,relative_confirmed,receive,Drone3
d1_send_d4_23,Drone1,Drone1:161;Drone2:70;Drone3:70;Drone4:67,295.2,velocity_sent,send,Drone4
d4_recv_d1_23,Drone4,Drone1:161;Drone2:70;Drone3:70;Drone4:68,296.0,processing,receive,Drone1
d4_compute_23,Drone4,Drone1:161;Drone2:70;Drone3:70;Drone4:69,296.5,relative_computed,local,
d4_send_d1_23,Drone4,Drone1:161;Drone2:70;Drone3:70;Drone4:70,297.0,relative_sent,send,Drone1
d1_recv_d4_23,Drone1,Drone1:162;Drone2:70;Drone3:70;Drone4:70,298.0,relative_confirmed,receive,Drone4
d1_measure_24,Drone1,Drone1:163;Drone2:70;Drone3:70;Drone4:70,300.0,velocity_measured,local,
d1_send_d2_24,Drone1,Drone1:164;Drone2:70;Drone3:70;Drone4:70,300.2,velocity_sent,send,Drone2
d2_recv_d1_24,Drone2,Drone1:164;Drone2:71;Drone3:70;Drone4:70,301.0,processing,receive,Drone1
d2_compute_24,Drone2,Drone1:164;Drone2:72;Drone3:70;Drone4:70,301.5,relative_computed,local,
d2_send_d1_24,Drone2,Drone1:164;Drone2:73;Drone3:70;Drone4:70,302.0,relative_sent,send,Drone1
d1_recv_d2_24,Drone1,Drone1:165;Drone2:73;Drone3:70;Drone4:70,303.0,relative_confirmed,receive,Drone2
d1_send_d3_24,Drone1,Drone1:166;Drone2:73;Drone3:70;Drone4:70,304.2,velocity_sent,send,Drone3
d3_recv_d1_24,Drone3,Drone1:166;Drone2:73;Drone3:71;Drone4:70,305.0,processing,receive,Drone1
d3_compute_24,Drone3,Drone1:166;Drone2:73;Drone3:72;Drone4:70,305.5,relative_computed,local,
d3_send_d1_24,Drone3,Drone1:166;Drone2:73;Drone3:73;Drone4:70,306.0,relative_sent,send,Drone1
d1_recv_d3_24,Drone1,Drone1:167;Drone2:73;Drone3:73;Drone4:70,307.0,relative_confirmed,receive,Drone3
d1_send_d4_24,Drone1,Drone1:168;Drone2:73;Drone3:73;Drone4:70,308.2,velocity_sent,send,Drone4
d4_recv_d1_24,Drone4,Drone1:168;Drone2:73;Drone3:73;Drone4:71,309.0,processing,receive,Drone1
d4_compute_24,Drone4,Drone1:168;Drone2:73;Drone3:73;Drone4:72,309.5,relative_computed,local,
d4_send_d1_24,Drone4,Drone1:168;Drone2:73;Drone3:73;Drone4:73,310.0,relative_sent,send,Drone1
d1_recv_d4_24,Drone1,Drone1:169;Drone2:73;Drone3:73;Drone4:73,311.0,relative_confirmed,receive,Drone4
d1_measure_25,Drone1,Drone1:170;Drone2:73;Drone3:73;Drone4:73,313.0,velocity_measured,local,
d1_send_d2_25,Drone1,Drone1:171;Drone2:73;Drone3:73;Drone4:73,313.2,velocity_sent,send,Drone2
d2_recv_d1_25,Drone2,Drone1:171;Drone2:74;Drone3:73;Drone4:73,314.0,processing,receive,Drone1
d2_compute_25,Drone2,Drone1:171;Drone2:75;Drone3:73;Drone4:73,314.5,relative_computed,local,
d2_send_d1_25,Drone2,Drone1:171;Drone2:76;Drone3:73;Drone4:73,315.0,relative_sent,send,Drone1
d1_recv_d2_25,Drone1,Drone1:172;Drone2:76;Drone3:73;Drone4:73,316.0,relative_confirmed,receive,Drone2
d1_send_d3_25,Drone1,Drone1:173;Drone2:76;Drone3:73;Drone4:73,317.2,velocity_sent,send,Drone3
d3_recv_d1_25,Drone3,Drone1:173;Drone2:76;Drone3:74;Drone4:73,318.0,processing,receive,Drone1
d3_compute_25,Drone3,Drone1:173;Drone2:76;Drone3:75;Drone4:73,318.5,relative_computed,local,
d3_send_d1_25,Drone3,Drone1:173;Drone2:76;Drone3:76;Drone4:73,319.0,relative_sent,send,Drone1
d1_recv_d3_25,Drone1,Drone1:174;Drone2:76;Drone3:76;Drone4:73,320.0,relative_confirmed,receive,Drone3
d1_send_d4_25,Drone1,Drone1:175;Drone2:76;Drone3:76;Drone4:73,321.2,velocity_sent,send,Drone4
d4_recv_d1_25,Drone4,Drone1:175;Drone2:76;Drone3:76;Drone4:74,322.0,processing,receive,Drone1
d4_compute_25,Drone4,Drone1:175;Drone2:76;Drone3:76;Drone4:75,322.5,relative_computed,local,
d4_send_d1_25,Drone4,Drone1:175;Drone2:76;Drone3:76;Drone4:76,323.0,relative_sent,send,Drone1
d1_recv_d4_25,Drone1,Drone1:176;Drone2:76;Drone3:76;Drone4:76,324.0,relative_confirmed,receive,Drone4
d1_measure_26,Drone1,Drone1:177;Drone2:76;Drone3:76;Drone4:76,326.0,velocity_measured,local,
d1_send_d2_26,Drone1,Drone1:178;Drone2:76;Drone3:76;Drone4:76,326.2,velocity_sent,send,Drone2
d2_recv_d1_26,Drone2,Drone1:178;Drone2:77;Drone3:76;Drone4:76,327.0,processing,receive,Drone1
d2_compute_26,Drone2,Drone1:178;Drone2:78;Drone3:76;Drone4:76,327.5,relative_computed,local,
d2_send_d1_26,Drone2,Drone1:178;Drone2:79;Drone3:76;Drone4:76,328.0,relative_sent,send,Drone1
d1_recv_d2_26,Drone1,Drone1:179;Drone2:79;Drone3:76;Drone4:76,329.0,relative_confirmed,receive,Drone2
d1_send_d3_26,Drone1,Drone1:180;Drone2:79;Drone3:76;Drone4:76,330.2,velocity_sent,send,Drone3
d3_recv_d1_26,Drone3,Drone1:180;Drone2:79;Drone3:77;Drone4:76,331.0,processing,receive,Drone1
d3_compute_26,Drone3,Drone1:180;Drone2:79;Drone3:78;Drone4:76,331.5,relative_computed,local,
d3_send_d1_26,Drone3,Drone1:180;Drone2:79;Drone3:79;Drone4:76,332.0,relative_sent,send,Drone1
d1_recv_d3_26,Drone1,Drone1:181;Drone2:79;Drone3:79;Drone4:76,333.0,relative_confirmed,receive,Drone3
d1_send_d4_26,Drone1,Drone1:182;Drone2:79;Drone3:79;Drone4:76,334.2,velocity_sent,send,Drone4
d4_recv_d1_26,Drone4,Drone1:182;Drone2:79;Drone3:79;Drone4:77,335.0,processing,receive,Drone1
d4_compute_26,Drone4,Drone1:182;Drone2:79;Drone3:79;Drone4:78,335.5,relative_computed,local,
d4_send_d1_26,Drone4,Drone1:182;Drone2:79;Drone3:79;Drone4:79,336.0,relative_sent,send,Drone1
d1_recv_d4_26,Drone1,Drone1:183;Drone2:79;Drone3:79;Drone4:79,337.0,relative_confirmed,receive,Drone4
d1_measure_27,Drone1,Drone1:184;Drone2:79;Drone3:79;Drone4:79,339.0,velocity_measured,local,
d1_send_d2_27,Drone1,Drone1:185;Drone2:79;Drone3:79;Drone4:79,339.2,velocity_sent,send,Drone2
d2_recv_d1_27,Drone2,Drone1:185;Drone2:80;Drone3:79;Drone4:79,340.0,processing,receive,Drone1
d2_compute_27,Drone2,Drone1:185;Drone2:81;Drone3:79;Drone4:79,340.5,relative_computed,local,
d2_send_d1_27,Drone2,Drone1:185;Drone2:82;Drone3:79;Drone4:79,341.0,relative_sent,send,Drone1
d1_recv_d2_27,Drone1,Drone1:186;Drone2:82;Drone3:79;Drone4:79,342.0,relative_confirmed,receive,Drone2
d1_send_d3_27,Drone1,Drone1:187;Drone2:82;Drone3:79;Drone4:79,343.2,velocity_sent,send,Drone3
d3_recv_d1_27,Drone3,Drone1:187;Drone2:82;Drone3:80;Drone4:79,344.0,processing,receive,Drone1
d3_compute_27,Drone3,Drone1:187;Drone2:82;Drone3:81;Drone4:79,344.5,relative_computed,local,
d3_send_d1_27,Drone3,Drone1:187;Drone2:82;Drone3:82;Drone4:79,345.0,relative_sent,send,Drone1
d1_recv_d3_27,Drone1,Drone1:188;Drone2:82;Drone3:82;Drone4:79,346.0,relative_confirmed,receive,Drone3
d1_send_d4_27,Drone1,Drone1:189;Drone2:82;Drone3:82;Drone4:79,347.2,velocity_sent,send,Drone4
d4_recv_d1_27,Drone4,Drone1:189;Drone2:82;Drone3:82;Drone4:80,348.0,processing,receive,Drone1
d4_compute_27,Drone4,Drone1:189;Drone2:82;Drone3:82;Drone4:81,348.5,relative_computed,local,
d4_send_d1_27,Drone4,Drone1:189;Drone2:82;Drone3:82;Drone4:82,349.0,relative_sent,send,Drone1
d1_recv_d4_27,Drone1,Drone1:190;Drone2:82;Drone3:82;Drone4:82,350.0,relative_confirmed,receive,Drone4
d1_measure_28,Drone1,Drone1:191;Drone2:82;Drone3:82;Drone4:82,352.0,velocity_measured,local,
d1_send_d2_28,Drone1,Drone1:192;Drone2:82;Drone3:82;Drone4:82,352.2,velocity_sent,send,Drone2
d2_recv_d1_28,Drone2,Drone1:192;Drone2:83;Drone3:82;Drone4:82,353.0,processing,receive,Drone1
d2_compute_28,Drone2,Drone1:192;Drone2:84;Drone3:82;Drone4:82,353.5,relative_computed,local,
d2_send_d1_28,Drone2,Drone1:192;Drone2:85;Drone3:82;Drone4:82,354.0,relative_sent,send,Drone1
d1_recv_d2_28,Drone1,Drone1:193;Drone2:85;Drone3:82;Drone4:82,355.0,relative_confirmed,receive,Drone2
d1_send_d3_28,Drone1,Drone1:194;Drone2:85;Drone3:82;Drone4:82,356.2,velocity_sent,send,Drone3
d3_recv_d1_28,Drone3,Drone1:194;Drone2:85;Drone3:83;Drone4:82,357.0,processing,receive,Drone1
d3_compute_28,Drone3,Drone1:194;Drone2:85;Drone3:84;Drone4:82,357.5,relative_computed,local,
d3_send_d1_28,Drone3,Drone1:194;Drone2:85;Drone3:85;Drone4:82,358.0,relative_sent,send,Drone1
d1_recv_d3_28,Drone1,Drone1:195;Drone2:85;Drone3:85;Drone4:82,359.0,relative_confirmed,receive,Drone3
d1_send_d4_28,Drone1,Drone1:196;Drone2:85;Drone3:85;Drone4:82,360.2,velocity_sent,send,Drone4
d4_recv_d1_28,Drone4,Drone1:196;Drone2:85;Drone3:85;Drone4:83,361.0,processing,receive,Drone1
d4_compute_28,Drone4,Drone1:196;Drone2:85;Drone3:85;Drone4:84,361.5,relative_computed,local,
d4_send_d1_28,Drone4,Drone1:196;Drone2:85;Drone3:85;Drone4:85,362.0,relative_sent,send,Drone1
d1_recv_d4_28,Drone1,Drone1:197;Drone2:85;Drone3:85;Drone4:85,363.0,relative_confirmed,receive,Drone4
d1_measure_29,Drone1,Drone1:198;Drone2:85;Drone3:85;Drone4:85,365.0,velocity_measured,local,
d1_send_d2_29,Drone1,Drone1:199;Drone2:85;Drone3:85;Drone4:85,365.2,velocity_sent,send,Drone2
d2_recv_d1_29,Drone2,Drone1:199;Drone2:86;Drone3:85;Drone4:85,366.0,processing,receive,Drone1
d2_compute_29,Drone2,Drone1:199;Drone2:87;Drone3:85;Drone4:85,366.5,relative_computed,local,
d2_send_d1_29,Drone2,Drone1:199;Drone2:88;Drone3:85;Drone4:85,367.0,relative_sent,send,Drone1
d1_recv_d2_29,Drone1,Drone1:200;Drone2:88;Drone3:85;Drone4:85,368.0,relative_confirmed,receive,Drone2
d1_send_d3_29,Drone1,Drone1:201;Drone2:88;Drone3:85;Drone4:85,369.2,velocity_sent,send,Drone3
d3_recv_d1_29,Drone3,Drone1:201;Drone2:88;Drone3:86;Drone4:85,370.0,processing,receive,Drone1
d3_compute_29,Drone3,Drone1:201;Drone2:88;Drone3:87;Drone4:85,370.5,relative_computed,local,
d3_send_d1_29,Drone3,Drone1:201;Drone2:88;Drone3:88;Drone4:85,371.0,relative_sent,send,Drone1
d1_recv_d3_29,Drone1,Drone1:202;Drone2:88;Drone3:88;Drone4:85,372.0,relative_confirmed,receive,Drone3
d1_send_d4_29,Drone1,Drone1:203;Drone2:88;Drone3:88;Drone4:85,373.2,velocity_sent,send,Drone4
d4_recv_d1_29,Drone4,Drone1:203;Drone2:88;Drone3:88;Drone4:86,374.0,processing,receive,Drone1
d4_compute_29,Drone4,Drone1:203;Drone2:88;Drone3:88;Drone4:87,374.5,relative_computed,local,
d4_send_d1_29,Drone4,Drone1:203;Drone2:88;Drone3:88;Drone4:88,375.0,relative_sent,send,Drone1
d1_recv_d4_29,Drone1,Drone1:204;Drone2:88;Drone3:88;Drone4:88,376.0,relative_confirmed,receive,Drone4
d1_measure_30,Drone1,Drone1:205;Drone2:88;Drone3:88;Drone4:88,378.0,velocity_measured,local,
d1_send_d2_30,Drone1,Drone1:206;Drone2:88;Drone3:88;Drone4:88,378.2,velocity_sent,send,Drone2
d2_recv_d1_30,Drone2,Drone1:206;Drone2:89;Drone3:88;Drone4:88,379.0,processing,receive,Drone1
