d1_send_d2_499,Drone1,Drone1:3489;Drone2:1495;Drone3:1495;Drone4:1495,6475.2,velocity_sent,send,Drone2
d2_recv_d1_499,Drone2,Drone1:3489;Drone2:1496;Drone3:1495;Drone4:1495,6476.0,processing,receive,Drone1
d2_compute_499,Drone2,Drone1:3489;Drone2:1497;Drone3:1495;Drone4:1495,6476.5,relative_computed,local,
d2_send_d1_499,Drone2,Drone1:3489;Drone2:1498;Drone3:1495;Drone4:1495,6477.0,relative_sent,send,Drone1
d1_recv_d2_499,Drone1,Drone1:3490;Drone2:1498;Drone3:1495;Drone4:1495,6478.0,relative_confirmed,receive,Drone2
d1_send_d3_499,Drone1,Drone1:3491;Drone2:1498;Drone3:1495;Drone4:1495,6479.2,velocity_sent,send,Drone3
d3_recv_d1_499,Drone3,Drone1:3491;Drone2:1498;Drone3:1496;Drone4:1495,6480.0,processing,receive,Drone1
d3_compute_499,Drone3,Drone1:3491;Drone2:1498;Drone3:1497;Drone4:1495,6480.5,relative_computed,local,
d3_send_d1_499,Drone3,Drone1:3491;Drone2:1498;Drone3:1498;Drone4:1495,6481.0,relative_sent,send,Drone1
d1_recv_d3_499,Drone1,Drone1:3492;Drone2:1498;Drone3:1498;Drone4:1495,6482.0,relative_confirmed,receive,Drone3
d1_send_d4_499,Drone1,Drone1:3493;Drone2:1498;Drone3:1498;Drone4:1495,6483.2,velocity_sent,send,Drone4
d4_recv_d1_499,Drone4,Drone1:3493;Drone2:1498;Drone3:1498;Drone4:1496,6484.0,processing,receive,Drone1
d4_compute_499,Drone4,Drone1:3493;Drone2:1498;Drone3:1498;Drone4:1497,6484.5,relative_computed,local,
d4_send_d1_499,Drone4,Drone1:3493;Drone2:1498;Drone3:1498;Drone4:1498,6485.0,relative_sent,send,Drone1
d1_recv_d4_499,Drone1,Drone1:3494;Drone2:1498;Drone3:1498;Drone4:1498,6486.0,relative_confirmed,receive,Drone4
d1_measure_500,Drone1,Drone1:3495;Drone2:1498;Drone3:1498;Drone4:1498,6488.0,velocity_measured,local,
d1_send_d2_500,Drone1,Drone1:3496;Drone2:1498;Drone3:1498;Drone4:1498,6488.2,velocity_sent,send,Drone2
d2_recv_d1_500,Drone2,Drone1:3496;Drone2:1499;Drone3:1498;Drone4:1498,6489.0,processing,receive,Drone1
d2_compute_500,Drone2,Drone1:3496;Drone2:1500;Drone3:1498;Drone4:1498,6489.5,relative_computed,local,
d2_send_d1_500,Drone2,Drone1:3496;Drone2:1501;Drone3:1498;Drone4:1498,6490.0,relative_sent,send,Drone1
d1_recv_d2_500,Drone1,Drone1:3497;Drone2:1501;Drone3:1498;Drone4:1498,6491.0,relative_confirmed,receive,Drone2
d1_send_d3_500,Drone1,Drone1:3498;Drone2:1501;Drone3:1498;Drone4:1498,6492.2,velocity_sent,send,Drone3
d3_recv_d1_500,Drone3,Drone1:3498;Drone2:1501;Drone3:1499;Drone4:1498,6493.0,processing,receive,Drone1
d3_compute_500,Drone3,Drone1:3498;Drone2:1501;Drone3:1500;Drone4:1498,6493.5,relative_computed,local,
d3_send_d1_500,Drone3,Drone1:3498;Drone2:1501;Drone3:1501;Drone4:1498,6494.0,relative_sent,send,Drone1
d1_recv_d3_500,Drone1,Drone1:3499;Drone2:1501;Drone3:1501;Drone4:1498,6495.0,relative_confirmed,receive,Drone3
d1_send_d4_500,Drone1,Drone1:3500;Drone2:1501;Drone3:1501;Drone4:1498,6496.2,velocity_sent,send,Drone4
d4_recv_d1_500,Drone4,Drone1:3500;Drone2:1501;Drone3:1501;Drone4:1499,6497.0,processing,receive,Drone1
d4_compute_500,Drone4,Drone1:3500;Drone2:1501;Drone3:1501;Drone4:1500,6497.5,relative_computed,local,
d4_send_d1_500,Drone4,Drone1:3500;Drone2:1501;Drone3:1501;Drone4:1501,6498.0,relative_sent,send,Drone1
d1_recv_d4_500,Drone1,Drone1:3501;Drone2:1501;Drone3:1501;Drone4:1501,6499.0,relative_confirmed,receive,Drone4
d1_measure_501,Drone1,Drone1:3502;Drone2:1501;Drone3:1501;Drone4:1501,6501.0,velocity_measured,local,
d1_send_d2_501,Drone1,Drone1:3503;Drone2:1501;Drone3:1501;Drone4:1501,6501.2,velocity_sent,send,Drone2
d2_recv_d1_501,Drone2,Drone1:3503;Drone2:1502;Drone3:1501;Drone4:1501,6502.0,processing,receive,Drone1
d2_compute_501,Drone2,Drone1:3503;Drone2:1503;Drone3:1501;Drone4:1501,6502.5,relative_computed,local,
d2_send_d1_501,Drone2,Drone1:3503;Drone2:1504;Drone3:1501;Drone4:1501,6503.0,relative_sent,send,Drone1
d1_recv_d2_501,Drone1,Drone1:3504;Drone2:1504;Drone3:1501;Drone4:1501,6504.0,relative_confirmed,receive,Drone2
d1_send_d3_501,Drone1,Drone1:3505;Drone2:1504;Drone3:1501;Drone4:1501,6505.2,velocity_sent,send,Drone3
d3_recv_d1_501,Drone3,Drone1:3505;Drone2:1504;Drone3:1502;Drone4:1501,6506.0,processing,receive,Drone1
d3_compute_501,Drone3,Drone1:3505;Drone2:1504;Drone3:1503;Drone4:1501,6506.5,relative_computed,local,
d3_send_d1_501,Drone3,Drone1:3505;Drone2:1504;Drone3:1504;Drone4:1501,6507.0,relative_sent,send,Drone1
d1_recv_d3_501,Drone1,Drone1:3506;Drone2:1504;Drone3:1504;Drone4:1501,6508.0,relative_confirmed,receive,Drone3
d1_send_d4_501,Drone1,Drone1:3507;Drone2:1504;Drone3:1504;Drone4:1501,6509.2,velocity_sent,send,Drone4
d4_recv_d1_501,Drone4,Drone1:3507;Drone2:1504;Drone3:1504;Drone4:1502,6510.0,processing,receive,Drone1
d4_compute_501,Drone4,Drone1:3507;Drone2:1504;Drone3:1504;Drone4:1503,6510.5,relative_computed,local,
d4_send_d1_501,Drone4,Drone1:3507;Drone2:1504;Drone3:1504;Drone4:1504,6511.0,relative_sent,send,Drone1
d1_recv_d4_501,Drone1,Drone1:3508;Drone2:1504;Drone3:1504;Drone4:1504,6512.0,relative_confirmed,receive,Drone4
d1_measure_502,Drone1,Drone1:3509;Drone2:1504;Drone3:1504;Drone4:1504,6514.0,velocity_measured,local,
d1_send_d2_502,Drone1,Drone1:3510;Drone2:1504;Drone3:1504;Drone4:1504,6514.2,velocity_sent,send,Drone2
d2_recv_d1_502,Drone2,Drone1:3510;Drone2:1505;Drone3:1504;Drone4:1504,6515.0,processing,receive,Drone1
d2_compute_502,Drone2,Drone1:3510;Drone2:1506;Drone3:1504;Drone4:1504,6515.5,relative_computed,local,
d2_send_d1_502,Drone2,Drone1:3510;Drone2:1507;Drone3:1504;Drone4:1504,6516.0,relative_sent,send,Drone1
d1_recv_d2_502,Drone1,Drone1:3511;Drone2:1507;Drone3:1504;Drone4:1504,6517.0,relative_confirmed,receive,Drone2
d1_send_d3_502,Drone1,Drone1:3512;Drone2:1507;Drone3:1504;Drone4:1504,6518.2,velocity_sent,send,Drone3
d3_recv_d1_502,Drone3,Drone1:3512;Drone2:1507;Drone3:1505;Drone4:1504,6519.0,processing,receive,Drone1
d3_compute_502,Drone3,Drone1:3512;Drone2:1507;Drone3:1506;Drone4:1504,6519.5,relative_computed,local,
d3_send_d1_502,Drone3,Drone1:3512;Drone2:1507;Drone3:1507;Drone4:1504,6520.0,relative_sent,send,Drone1
d1_recv_d3_502,Drone1,Drone1:3513;Drone2:1507;Drone3:1507;Drone4:1504,6521.0,relative_confirmed,receive,Drone3
d1_send_d4_502,Drone1,Drone1:3514;Drone2:1507;Drone3:1507;Drone4:1504,6522.2,velocity_sent,send,Drone4
d4_recv_d1_502,Drone4,Drone1:3514;Drone2:1507;Drone3:1507;Drone4:1505,6523.0,processing,receive,Drone1
d4_compute_502,Drone4,Drone1:3514;Drone2:1507;Drone3:1507;Drone4:1506,6523.5,relative_computed,local,
d4_send_d1_502,Drone4,Drone1:3514;Drone2:1507;Drone3:1507;Drone4:1507,6524.0,relative_sent,send,Drone1
d1_recv_d4_502,Drone1,Drone1:3515;Drone2:1507;Drone3:1507;Drone4:1507,6525.0,relative_confirmed,receive,Drone4
d1_measure_503,Drone1,Drone1:3516;Drone2:1507;Drone3:1507;Drone4:1507,6527.0,velocity_measured,local,
d1_send_d2_503,Drone1,Drone1:3517;Drone2:1507;Drone3:1507;Drone4:1507,6527.2,velocity_sent,send,Drone2
d2_recv_d1_503,Drone2,Drone1:3517;Drone2:1508;Drone3:1507;Drone4:1507,6528.0,processing,receive,Drone1
d2_compute_503,Drone2,Drone1:3517;Drone2:1509;Drone3:1507;Drone4:1507,6528.5,relative_computed,local,
d2_send_d1_503,Drone2,Drone1:3517;Drone2:1510;Drone3:1507;Drone4:1507,6529.0,relative_sent,send,Drone1
d1_recv_d2_503,Drone1,Drone1:3518;Drone2:1510;Drone3:1507;Drone4:1507,6530.0,relative_confirmed,receive,Drone2
d1_send_d3_503,Drone1,Drone1:3519;Drone2:1510;Drone3:1507;Drone4:1507,6531.2,velocity_sent,send,Drone3
d3_recv_d1_503,Drone3,Drone1:3519;Drone2:1510;Drone3:1508;Drone4:1507,6532.0,processing,receive,Drone1
d3_compute_503,Drone3,Drone1:3519;Drone2:1510;Drone3:1509;Drone4:1507,6532.5,relative_computed,local,
d3_send_d1_503,Drone3,Drone1:3519;Drone2:1510;Drone3:1510;Drone4:1507,6533.0,relative_sent,send,Drone1
d1_recv_d3_503,Drone1,Drone1:3520;Drone2:1510;Drone3:1510;Drone4:1507,6534.0,relative_confirmed,receive,Drone3
d1_send_d4_503,Drone1,Drone1:3521;Drone2:1510;Drone3:1510;Drone4:1507,6535.2,velocity_sent,send,Drone4
d4_recv_d1_503,Drone4,Drone1:3521;Drone2:1510;Drone3:1510;Drone4:1508,6536.0,processing,receive,Drone1
d4_compute_503,Drone4,Drone1:3521;Drone2:1510;Drone3:1510;Drone4:1509,6536.5,relative_computed,local,
d4_send_d1_503,Drone4,Drone1:3521;Drone2:1510;Drone3:1510;Drone4:1510,6537.0,relative_sent,send,Drone1
d1_recv_d4_503,Drone1,Drone1:3522;Drone2:1510;Drone3:1510;Drone4:1510,6538.0,relative_confirmed,receive,Drone4
d1_measure_504,Drone1,Drone1:3523;Drone2:1510;Drone3:1510;Drone4:1510,6540.0,velocity_measured,local,
d1_send_d2_504,Drone1,Drone1:3524;Drone2:1510;Drone3:1510;Drone4:1510,6540.2,velocity_sent,send,Drone2
d2_recv_d1_504,Drone2,Drone1:3524;Drone2:1511;Drone3:1510;Drone4:1510,6541.0,processing,receive,Drone1
d2_compute_504,Drone2,Drone1:3524;Drone2:1512;Drone3:1510;Drone4:1510,6541.5,relative_computed,local,
d2_send_d1_504,Drone2,Drone1:3524;Drone2:1513;Drone3:1510;Drone4:1510,6542.0,relative_sent,send,Drone1
d1_recv_d2_504,Drone1,Drone1:3525;Drone2:1513;Drone3:1510;Drone4:1510,6543.0,relative_confirmed,receive,Drone2
d1_send_d3_504,Drone1,Drone1:3526;Drone2:1513;Drone3:1510;Drone4:1510,6544.2,velocity_sent,send,Drone3
d3_recv_d1_504,Drone3,Drone1:3526;Drone2:1513;Drone3:1511;Drone4:1510,6545.0,processing,receive,Drone1
d3_compute_504,Drone3,Drone1:3526;Drone2:1513;Drone3:1512;Drone4:1510,6545.5,relative_computed,local,
d3_send_d1_504,Drone3,Drone1:3526;Drone2:1513;Drone3:1513;Drone4:1510,6546.0,relative_sent,send,Drone1
d1_recv_d3_504,Drone1,Drone1:3527;Drone2:1513;Drone3:1513;Drone4:1510,6547.0,relative_confirmed,receive,Drone3
d1_send_d4_504,Drone1,Drone1:3528;Drone2:1513;Drone3:1513;Drone4:1510,6548.2,velocity_sent,send,Drone4
d4_recv_d1_504,Drone4,Drone1:3528;Drone2:1513;Drone3:1513;Drone4:1511,6549.0,processing,receive,Drone1
d4_compute_504,Drone4,Drone1:3528;Drone2:1513;Drone3:1513;Drone4:1512,6549.5,relative_computed,local,
d4_send_d1_504,Drone4,Drone1:3528;Drone2:1513;Drone3:1513;Drone4:1513,6550.0,relative_sent,send,Drone1
d1_recv_d4_504,Drone1,Drone1:3529;Drone2:1513;Drone3:1513;Drone4:1513,6551.0,relative_confirmed,receive,Drone4
d1_measure_505,Drone1,Drone1:3530;Drone2:1513;Drone3:1513;Drone4:1513,6553.0,velocity_measured,local,
d1_send_d2_505,Drone1,Drone1:3531;Drone2:1513;Drone3:1513;Drone4:1513,6553.2,velocity_sent,send,Drone2
d2_recv_d1_505,Drone2,Drone1:3531;Drone2:1514;Drone3:1513;Drone4:1513,6554.0,processing,receive,Drone1
d2_compute_505,Drone2,Drone1:3531;Drone2:1515;Drone3:1513;Drone4:1513,6554.5,relative_computed,local,
d2_send_d1_505,Drone2,Drone1:3531;Drone2:1516;Drone3:1513;Drone4:1513,6555.0,relative_sent,send,Drone1
d1_recv_d2_505,Drone1,Drone1:3532;Drone2:1516;Drone3:1513;Drone4:1513,6556.0,relative_confirmed,receive,Drone2
d1_send_d3_505,Drone1,Drone1:3533;Drone2:1516;Drone3:1513;Drone4:1513,6557.2,velocity_sent,send,Drone3
d3_recv_d1_505,Drone3,Drone1:3533;Drone2:1516;Drone3:1514;Drone4:1513,6558.0,processing,receive,Drone1
d3_compute_505,Drone3,Drone1:3533;Drone2:1516;Drone3:1515;Drone4:1513,6558.5,relative_computed,local,
d3_send_d1_505,Drone3,Drone1:3533;Drone2:1516;Drone3:1516;Drone4:1513,6559.0,relative_sent,send,Drone1
d1_recv_d3_505,Drone1,Drone1:3534;Drone2:1516;Drone3:1516;Drone4:1513,6560.0,relative_confirmed,receive,Drone3
d1_send_d4_505,Drone1,Drone1:3535;Drone2:1516;Drone3:1516;Drone4:1513,6561.2,velocity_sent,send,Drone4
d4_recv_d1_505,Drone4,Drone1:3535;Drone2:1516;Drone3:1516;Drone4:1514,6562.0,processing,receive,Drone1
d4_compute_505,Drone4,Drone1:3535;Drone2:1516;Drone3:1516;Drone4:1515,6562.5,relative_computed,local,
d4_send_d1_505,Drone4,Drone1:3535;Drone2:1516;Drone3:1516;Drone4:1516,6563.0,relative_sent,send,Drone1
d1_recv_d4_505,Drone1,Drone1:3536;Drone2:1516;Drone3:1516;Drone4:1516,6564.0,relative_confirmed,receive,Drone4
d1_measure_506,Drone1,Drone1:3537;Drone2:1516;Drone3:1516;Drone4:1516,6566.0,velocity_measured,local,
d1_send_d2_506,Drone1,Drone1:3538;Drone2:1516;Drone3:1516;Drone4:1516,6566.2,velocity_sent,send,Drone2
d2_recv_d1_506,Drone2,Drone1:3538;Drone2:1517;Drone3:1516;Drone4:1516,6567.0,processing,receive,Drone1
d2_compute_506,Drone2,Drone1:3538;Drone2:1518;Drone3:1516;Drone4:1516,6567.5,relative_computed,local,
d2_send_d1_506,Drone2,Drone1:3538;Drone2:1519;Drone3:1516;Drone4:1516,6568.0,relative_sent,send,Drone1
d1_recv_d2_506,Drone1,Drone1:3539;Drone2:1519;Drone3:1516;Drone4:1516,6569.0,relative_confirmed,receive,Drone2
d1_send_d3_506,Drone1,Drone1:3540;Drone2:1519;Drone3:1516;Drone4:1516,6570.2,velocity_sent,send,Drone3
d3_recv_d1_506,Drone3,Drone1:3540;Drone2:1519;Drone3:1517;Drone4:1516,6571.0,processing,receive,Drone1
d3_compute_506,Drone3,Drone1:3540;Drone2:1519;Drone3:1518;Drone4:1516,6571.5,relative_computed,local,
d3_send_d1_506,Drone3,Drone1:3540;Drone2:1519;Drone3:1519;Drone4:1516,6572.0,relative_sent,send,Drone1
d1_recv_d3_506,Drone1,Drone1:3541;Drone2:1519;Drone3:1519;Drone4:1516,6573.0,relative_confirmed,receive,Drone3
d1_send_d4_506,Drone1,Drone1:3542;Drone2:1519;Drone3:1519;Drone4:1516,6574.2,velocity_sent,send,Drone4
d4_recv_d1_506,Drone4,Drone1:3542;Drone2:1519;Drone3:1519;Drone4:1517,6575.0,processing,receive,Drone1
d4_compute_506,Drone4,Drone1:3542;Drone2:1519;Drone3:1519;Drone4:1518,6575.5,relative_computed,local,
d4_send_d1_506,Drone4,Drone1:3542;Drone2:1519;Drone3:1519;Drone4:1519,6576.0,relative_sent,send,Drone1
d1_recv_d4_506,Drone1,Drone1:3543;Drone2:1519;Drone3:1519;Drone4:1519,6577.0,relative_confirmed,receive,Drone4
d1_measure_507,Drone1,Drone1:3544;Drone2:1519;Drone3:1519;Drone4:1519,6579.0,velocity_measured,local,
d1_send_d2_507,Drone1,Drone1:3545;Drone2:1519;Drone3:1519;Drone4:1519,6579.2,velocity_sent,send,Drone2
d2_recv_d1_507,Drone2,Drone1:3545;Drone2:1520;Drone3:1519;Drone4:1519,6580.0,processing,receive,Drone1
d2_compute_507,Drone2,Drone1:3545;Drone2:1521;Drone3:1519;Drone4:1519,6580.5,relative_computed,local,
d2_send_d1_507,Drone2,Drone1:3545;Drone2:1522;Drone3:1519;Drone4:1519,6581.0,relative_sent,send,Drone1
d1_recv_d2_507,Drone1,Drone1:3546;Drone2:1522;Drone3:1519;Drone4:1519,6582.0,relative_confirmed,receive,Drone2
d1_send_d3_507,Drone1,Drone1:3547;Drone2:1522;Drone3:1519;Drone4:1519,6583.2,velocity_sent,send,Drone3
d3_recv_d1_507,Drone3,Drone1:3547;Drone2:1522;Drone3:1520;Drone4:1519,6584.0,processing,receive,Drone1
d3_compute_507,Drone3,Drone1:3547;Drone2:1522;Drone3:1521;Drone4:1519,6584.5,relative_computed,local,
d3_send_d1_507,Drone3,Drone1:3547;Drone2:1522;Drone3:1522;Drone4:1519,6585.0,relative_sent,send,Drone1
d1_recv_d3_507,Drone1,Drone1:3548;Drone2:1522;Drone3:1522;Drone4:1519,6586.0,relative_confirmed,receive,Drone3
d1_send_d4_507,Drone1,Drone1:3549;Drone2:1522;Drone3:1522;Drone4:1519,6587.2,velocity_sent,send,Drone4
d4_recv_d1_507,Drone4,Drone1:3549;Drone2:1522;Drone3:1522;Drone4:1520,6588.0,processing,receive,Drone1
d4_compute_507,Drone4,Drone1:3549;Drone2:1522;Drone3:1522;Drone4:1521,6588.5,relative_computed,local,
d4_send_d1_507,Drone4,Drone1:3549;Drone2:1522;Drone3:1522;Drone4:1522,6589.0,relative_sent,send,Drone1
d1_recv_d4_507,Drone1,Drone1:3550;Drone2:1522;Drone3:1522;Drone4:1522,6590.0,relative_confirmed,receive,Drone4
d1_measure_508,Drone1,Drone1:3551;Drone2:1522;Drone3:1522;Drone4:1522,6592.0,velocity_measured,local,
d1_send_d2_508,Drone1,Drone1:3552;Drone2:1522;Drone3:1522;Drone4:1522,6592.2,velocity_sent,send,Drone2
d2_recv_d1_508,Drone2,Drone1:3552;Drone2:1523;Drone3:1522;Drone4:1522,6593.0,processing,receive,Drone1
d2_compute_508,Drone2,Drone1:3552;Drone2:1524;Drone3:1522;Drone4:1522,6593.5,relative_computed,local,
d2_send_d1_508,Drone2,Drone1:3552;Drone2:1525;Drone3:1522;Drone4:1522,6594.0,relative_sent,send,Drone1
d1_recv_d2_508,Drone1,Drone1:3553;Drone2:1525;Drone3:1522;Drone4:1522,6595.0,relative_confirmed,receive,Drone2
d1_send_d3_508,Drone1,Drone1:3554;Drone2:1525;Drone3:1522;Drone4:1522,6596.2,velocity_sent,send,Drone3
d3_recv_d1_508,Drone3,Drone1:3554;Drone2:1525;Drone3:1523;Drone4:1522,6597.0,processing,receive,Drone1
d3_compute_508,Drone3,Drone1:3554;Drone2:1525;Drone3:1524;Drone4:1522,6597.5,relative_computed,local,
d3_send_d1_508,Drone3,Drone1:3554;Drone2:1525;Drone3:1525;Drone4:1522,6598.0,relative_sent,send,Drone1
d1_recv_d3_508,Drone1,Drone1:3555;Drone2:1525;Drone3:1525;Drone4:1522,6599.0,relative_confirmed,receive,Drone3
d1_send_d4_508,Drone1,Drone1:3556;Drone2:1525;Drone3:1525;Drone4:1522,6600.2,velocity_sent,send,Drone4
d4_recv_d1_508,Drone4,Drone1:3556;Drone2:1525;Drone3:1525;Drone4:1523,6601.0,processing,receive,Drone1
d4_compute_508,Drone4,Drone1:3556;Drone2:1525;Drone3:1525;Drone4:1524,6601.5,relative_computed,local,
d4_send_d1_508,Drone4,Drone1:3556;Drone2:1525;Drone3:1525;Drone4:1525,6602.0,relative_sent,send,Drone1
d1_recv_d4_508,Drone1,Drone1:3557;Drone2:1525;Drone3:1525;Drone4:1525,6603.0,relative_confirmed,receive,Drone4
d1_measure_509,Drone1,Drone1:3558;Drone2:1525;Drone3:1525;Drone4:1525,6605.0,velocity_measured,local,
d1_send_d2_509,Drone1,Drone1:3559;Drone2:1525;Drone3:1525;Drone4:1525,6605.2,velocity_sent,send,Drone2
d2_recv_d1_509,Drone2,Drone1:3559;Drone2:1526;Drone3:1525;Drone4:1525,6606.0,processing,receive,Drone1
d2_compute_509,Drone2,Drone1:3559;Drone2:1527;Drone3:1525;Drone4:1525,6606.5,relative_computed,local,
d2_send_d1_509,Drone2,Drone1:3559;Drone2:1528;Drone3:1525;Drone4:1525,6607.0,relative_sent,send,Drone1
d1_recv_d2_509,Drone1,Drone1:3560;Drone2:1528;Drone3:1525;Drone4:1525,6608.0,relative_confirmed,receive,Drone2
d1_send_d3_509,Drone1,Drone1:3561;Drone2:1528;Drone3:1525;Drone4:1525,6609.2,velocity_sent,send,Drone3
d3_recv_d1_509,Drone3,Drone1:3561;Drone2:1528;Drone3:1526;Drone4:1525,6610.0,processing,receive,Drone1
d3_compute_509,Drone3,Drone1:3561;Drone2:1528;Drone3:1527;Drone4:1525,6610.5,relative_computed,local,
d3_send_d1_509,Drone3,Drone1:3561;Drone2:1528;Drone3:1528;Drone4:1525,6611.0,relative_sent,send,Drone1
d1_recv_d3_509,Drone1,Drone1:3562;Drone2:1528;Drone3:1528;Drone4:1525,6612.0,relative_confirmed,receive,Drone3
d1_send_d4_509,Drone1,Drone1:3563;Drone2:1528;Drone3:1528;Drone4:1525,6613.2,velocity_sent,send,Drone4
d4_recv_d1_509,Drone4,Drone1:3563;Drone2:1528;Drone3:1528;Drone4:1526,6614.0,processing,receive,Drone1
d4_compute_509,Drone4,Drone1:3563;Drone2:1528;Drone3:1528;Drone4:1527,6614.5,relative_computed,local,
d4_send_d1_509,Drone4,Drone1:3563;Drone2:1528;Drone3:1528;Drone4:1528,6615.0,relative_sent,send,Drone1
d1_recv_d4_509,Drone1,Drone1:3564;Drone2:1528;Drone3:1528;Drone4:1528,6616.0,relative_confirmed,receive,Drone4
d1_measure_510,Drone1,Drone1:3565;Drone2:1528;Drone3:1528;Drone4:1528,6618.0,velocity_measured,local,
d1_send_d2_510,Drone1,Drone1:3566;Drone2:1528;Drone3:1528;Drone4:1528,6618.2,velocity_sent,send,Drone2
d2_recv_d1_510,Drone2,Drone1:3566;Drone2:1529;Drone3:1528;Drone4:1528,6619.0,processing,receive,Drone1
d2_compute_510,Drone2,Drone1:3566;Drone2:1530;Drone3:1528;Drone4:1528,6619.5,relative_computed,local,
d2_send_d1_510,Drone2,Drone1:3566;Drone2:1531;Drone3:1528;Drone4:1528,6620.0,relative_sent,send,Drone1
d1_recv_d2_510,Drone1,Drone1:3567;Drone2:1531;Drone3:1528;Drone4:1528,6621.0,relative_confirmed,receive,Drone2
d1_send_d3_510,Drone1,Drone1:3568;Drone2:1531;Drone3:1528;Drone4:1528,6622.2,velocity_sent,send,Drone3
d3_recv_d1_510,Drone3,Drone1:3568;Drone2:1531;Drone3:1529;Drone4:1528,6623.0,processing,receive,Drone1
d3_compute_510,Drone3,Drone1:3568;Drone2:1531;Drone3:1530;Drone4:1528,6623.5,relative_computed,local,
d3_send_d1_510,Drone3,Drone1:3568;Drone2:1531;Drone3:1531;Drone4:1528,6624.0,relative_sent,send,Drone1
d1_recv_d3_510,Drone1,Drone1:3569;Drone2:1531;Drone3:1531;Drone4:1528,6625.0,relative_confirmed,receive,Drone3
d1_send_d4_510,Drone1,Drone1:3570;Drone2:1531;Drone3:1531;Drone4:1528,6626.2,velocity_sent,send,Drone4
d4_recv_d1_510,Drone4,Drone1:3570;Drone2:1531;Drone3:1531;Drone4:1529,6627.0,processing,receive,Drone1
d4_compute_510,Drone4,Drone1:3570;Drone2:1531;Drone3:1531;Drone4:1530,6627.5,relative_computed,local,
d4_send_d1_510,Drone4,Drone1:3570;Drone2:1531;Drone3:1531;Drone4:1531,6628.0,relative_sent,send,Drone1
d1_recv_d4_510,Drone1,Drone1:3571;Drone2:1531;Drone3:1531;Drone4:1531,6629.0,relative_confirmed,receive,Drone4
d1_measure_511,Drone1,Drone1:3572;Drone2:1531;Drone3:1531;Drone4:1531,6631.0,velocity_measured,local,
d1_send_d2_511,Drone1,Drone1:3573;Drone2:1531;Drone3:1531;Drone4:1531,6631.2,velocity_sent,send,Drone2
d2_recv_d1_511,Drone2,Drone1:3573;Drone2:1532;Drone3:1531;Drone4:1531,6632.0,processing,receive,Drone1
d2_compute_511,Drone2,Drone1:3573;Drone2:1533;Drone3:1531;Drone4:1531,6632.5,relative_computed,local,
d2_send_d1_511,Drone2,Drone1:3573;Drone2:1534;Drone3:1531;Drone4:1531,6633.0,relative_sent,send,Drone1
d1_recv_d2_511,Drone1,Drone1:3574;Drone2:1534;Drone3:1531;Drone4:1531,6634.0,relative_confirmed,receive,Drone2
d1_send_d3_511,Drone1,Drone1:3575;Drone2:1534;Drone3:1531;Drone4:1531,6635.2,velocity_sent,send,Drone3
d3_recv_d1_511,Drone3,Drone1:3575;Drone2:1534;Drone3:1532;Drone4:1531,6636.0,processing,receive,Drone1
d3_compute_511,Drone3,Drone1:3575;Drone2:1534;Drone3:1533;Drone4:1531,6636.5,relative_computed,local,
d3_send_d1_511,Drone3,Drone1:3575;Drone2:1534;Drone3:1534;Drone4:1531,6637.0,relative_sent,send,Drone1
d1_recv_d3_511,Drone1,Drone1:3576;Drone2:1534;Drone3:1534;Drone4:1531,6638.0,relative_confirmed,receive,Drone3
d1_send_d4_511,Drone1,Drone1:3577;Drone2:1534;Drone3:1534;Drone4:1531,6639.2,velocity_sent,send,Drone4
d4_recv_d1_511,Drone4,Drone1:3577;Drone2:1534;Drone3:1534;Drone4:1532,6640.0,processing,receive,Drone1
d4_compute_511,Drone4,Drone1:3577;Drone2:1534;Drone3:1534;Drone4:1533,6640.5,relative_computed,local,
d4_send_d1_511,Drone4,Drone1:3577;Drone2:1534;Drone3:1534;Drone4:1534,6641.0,relative_sent,send,Drone1
d1_recv_d4_511,Drone1,Drone1:3578;Drone2:1534;Drone3:1534;Drone4:1534,6642.0,relative_confirmed,receive,Drone4
d1_measure_512,Drone1,Drone1:3579;Drone2:1534;Drone3:1534;Drone4:1534,6644.0,velocity_measured,local,
d1_send_d2_512,Drone1,Drone1:3580;Drone2:1534;Drone3:1534;Drone4:1534,6644.2,velocity_sent,send,Drone2
d2_recv_d1_512,Drone2,Drone1:3580;Drone2:1535;Drone3:1534;Drone4:1534,6645.0,processing,receive,Drone1
d2_compute_512,Drone2,Drone1:3580;Drone2:1536;Drone3:1534;Drone4:1534,6645.5,relative_computed,local,
d2_send_d1_512,Drone2,Drone1:3580;Drone2:1537;Drone3:1534;Drone4:1534,6646.0,relative_sent,send,Drone1
d1_recv_d2_512,Drone1,Drone1:3581;Drone2:1537;Drone3:1534;Drone4:1534,6647.0,relative_confirmed,receive,Drone2
d1_send_d3_512,Drone1,Drone1:3582;Drone2:1537;Drone3:1534;Drone4:1534,6648.2,velocity_sent,send,Drone3
d3_recv_d1_512,Drone3,Drone1:3582;Drone2:1537;Drone3:1535;Drone4:1534,6649.0,processing,receive,Drone1
d3_compute_512,Drone3,Drone1:3582;Drone2:1537;Drone3:1536;Drone4:1534,6649.5,relative_computed,local,
d3_send_d1_512,Drone3,Drone1:3582;Drone2:1537;Drone3:1537;Drone4:1534,6650.0,relative_sent,send,Drone1
