d2_compute_160,Drone2,Drone1:1116;Drone2:480;Drone3:478;Drone4:478,2069.5,relative_computed,local,
d2_send_d1_160,Drone2,Drone1:1116;Drone2:481;Drone3:478;Drone4:478,2070.0,relative_sent,send,Drone1
d1_recv_d2_160,Drone1,Drone1:1117;Drone2:481;Drone3:478;Drone4:478,2071.0,relative_confirmed,receive,Drone2
d1_send_d3_160,Drone1,Drone1:1118;Drone2:481;Drone3:478;Drone4:478,2072.2,velocity_sent,send,Drone3
d3_recv_d1_160,Drone3,Drone1:1118;Drone2:481;Drone3:479;Drone4:478,2073.0,processing,receive,Drone1
d3_compute_160,Drone3,Drone1:1118;Drone2:481;Drone3:480;Drone4:478,2073.5,relative_computed,local,
d3_send_d1_160,Drone3,Drone1:1118;Drone2:481;Drone3:481;Drone4:478,2074.0,relative_sent,send,Drone1
d1_recv_d3_160,Drone1,Drone1:1119;Drone2:481;Drone3:481;Drone4:478,2075.0,relative_confirmed,receive,Drone3
d1_send_d4_160,Drone1,Drone1:1120;Drone2:481;Drone3:481;Drone4:478,2076.2,velocity_sent,send,Drone4
d4_recv_d1_160,Drone4,Drone1:1120;Drone2:481;Drone3:481;Drone4:479,2077.0,processing,receive,Drone1
d4_compute_160,Drone4,Drone1:1120;Drone2:481;Drone3:481;Drone4:480,2077.5,relative_computed,local,
d4_send_d1_160,Drone4,Drone1:1120;Drone2:481;Drone3:481;Drone4:481,2078.0,relative_sent,send,Drone1
d1_recv_d4_160,Drone1,Drone1:1121;Drone2:481;Drone3:481;Drone4:481,2079.0,relative_confirmed,receive,Drone4
d1_measure_161,Drone1,Drone1:1122;Drone2:481;Drone3:481;Drone4:481,2081.0,velocity_measured,local,
d1_send_d2_161,Drone1,Drone1:1123;Drone2:481;Drone3:481;Drone4:481,2081.2,velocity_sent,send,Drone2
d2_recv_d1_161,Drone2,Drone1:1123;Drone2:482;Drone3:481;Drone4:481,2082.0,processing,receive,Drone1
d2_compute_161,Drone2,Drone1:1123;Drone2:483;Drone3:481;Drone4:481,2082.5,relative_computed,local,
d2_send_d1_161,Drone2,Drone1:1123;Drone2:484;Drone3:481;Drone4:481,2083.0,relative_sent,send,Drone1
d1_recv_d2_161,Drone1,Drone1:1124;Drone2:484;Drone3:481;Drone4:481,2084.0,relative_confirmed,receive,Drone2
d1_send_d3_161,Drone1,Drone1:1125;Drone2:484;Drone3:481;Drone4:481,2085.2,velocity_sent,send,Drone3
d3_recv_d1_161,Drone3,Drone1:1125;Drone2:484;Drone3:482;Drone4:481,2086.0,processing,receive,Drone1
d3_compute_161,Drone3,Drone1:1125;Drone2:484;Drone3:483;Drone4:481,2086.5,relative_computed,local,
d3_send_d1_161,Drone3,Drone1:1125;Drone2:484;Drone3:484;Drone4:481,2087.0,relative_sent,send,Drone1
d1_recv_d3_161,Drone1,Drone1:1126;Drone2:484;Drone3:484;Drone4:481,2088.0,relative_confirmed,receive,Drone3
d1_send_d4_161,Drone1,Drone1:1127;Drone2:484;Drone3:484;Drone4:481,2089.2,velocity_sent,send,Drone4
d4_recv_d1_161,Drone4,Drone1:1127;Drone2:484;Drone3:484;Drone4:482,2090.0,processing,receive,Drone1
d4_compute_161,Drone4,Drone1:1127;Drone2:484;Drone3:484;Drone4:483,2090.5,relative_computed,local,
d4_send_d1_161,Drone4,Drone1:1127;Drone2:484;Drone3:484;Drone4:484,2091.0,relative_sent,send,Drone1
d1_recv_d4_161,Drone1,Drone1:1128;Drone2:484;Drone3:484;Drone4:484,2092.0,relative_confirmed,receive,Drone4
d1_measure_162,Drone1,Drone1:1129;Drone2:484;Drone3:484;Drone4:484,2094.0,velocity_measured,local,
d1_send_d2_162,Drone1,Drone1:1130;Drone2:484;Drone3:484;Drone4:484,2094.2,velocity_sent,send,Drone2
d2_recv_d1_162,Drone2,Drone1:1130;Drone2:485;Drone3:484;Drone4:484,2095.0,processing,receive,Drone1
d2_compute_162,Drone2,Drone1:1130;Drone2:486;Drone3:484;Drone4:484,2095.5,relative_computed,local,
d2_send_d1_162,Drone2,Drone1:1130;Drone2:487;Drone3:484;Drone4:484,2096.0,relative_sent,send,Drone1
d1_recv_d2_162,Drone1,Drone1:1131;Drone2:487;Drone3:484;Drone4:484,2097.0,relative_confirmed,receive,Drone2
d1_send_d3_162,Drone1,Drone1:1132;Drone2:487;Drone3:484;Drone4:484,2098.2,velocity_sent,send,Drone3
d3_recv_d1_162,Drone3,Drone1:1132;Drone2:487;Drone3:485;Drone4:484,2099.0,processing,receive,Drone1
d3_compute_162,Drone3,Drone1:1132;Drone2:487;Drone3:486;Drone4:484,2099.5,relative_computed,local,
d3_send_d1_162,Drone3,Drone1:1132;Drone2:487;Drone3:487;Drone4:484,2100.0,relative_sent,send,Drone1
d1_recv_d3_162,Drone1,Drone1:1133;Drone2:487;Drone3:487;Drone4:484,2101.0,relative_confirmed,receive,Drone3
d1_send_d4_162,Drone1,Drone1:1134;Drone2:487;Drone3:487;Drone4:484,2102.2,velocity_sent,send,Drone4
d4_recv_d1_162,Drone4,Drone1:1134;Drone2:487;Drone3:487;Drone4:485,2103.0,processing,receive,Drone1
d4_compute_162,Drone4,Drone1:1134;Drone2:487;Drone3:487;Drone4:486,2103.5,relative_computed,local,
d4_send_d1_162,Drone4,Drone1:1134;Drone2:487;Drone3:487;Drone4:487,2104.0,relative_sent,send,Drone1
d1_recv_d4_162,Drone1,Drone1:1135;Drone2:487;Drone3:487;Drone4:487,2105.0,relative_confirmed,receive,Drone4
d1_measure_163,Drone1,Drone1:1136;Drone2:487;Drone3:487;Drone4:487,2107.0,velocity_measured,local,
d1_send_d2_163,Drone1,Drone1:1137;Drone2:487;Drone3:487;Drone4:487,2107.2,velocity_sent,send,Drone2
d2_recv_d1_163,Drone2,Drone1:1137;Drone2:488;Drone3:487;Drone4:487,2108.0,processing,receive,Drone1
d2_compute_163,Drone2,Drone1:1137;Drone2:489;Drone3:487;Drone4:487,2108.5,relative_computed,local,
d2_send_d1_163,Drone2,Drone1:1137;Drone2:490;Drone3:487;Drone4:487,2109.0,relative_sent,send,Drone1
d1_recv_d2_163,Drone1,Drone1:1138;Drone2:490;Drone3:487;Drone4:487,2110.0,relative_confirmed,receive,Drone2
d1_send_d3_163,Drone1,Drone1:1139;Drone2:490;Drone3:487;Drone4:487,2111.2,velocity_sent,send,Drone3
d3_recv_d1_163,Drone3,Drone1:1139;Drone2:490;Drone3:488;Drone4:487,2112.0,processing,receive,Drone1
d3_compute_163,Drone3,Drone1:1139;Drone2:490;Drone3:489;Drone4:487,2112.5,relative_computed,local,
d3_send_d1_163,Drone3,Drone1:1139;Drone2:490;Drone3:490;Drone4:487,2113.0,relative_sent,send,Drone1
d1_recv_d3_163,Drone1,Drone1:1140;Drone2:490;Drone3:490;Drone4:487,2114.0,relative_confirmed,receive,Drone3
d1_send_d4_163,Drone1,Drone1:1141;Drone2:490;Drone3:490;Drone4:487,2115.2,velocity_sent,send,Drone4
d4_recv_d1_163,Drone4,Drone1:1141;Drone2:490;Drone3:490;Drone4:488,2116.0,processing,receive,Drone1
d4_compute_163,Drone4,Drone1:1141;Drone2:490;Drone3:490;Drone4:489,2116.5,relative_computed,local,
d4_send_d1_163,Drone4,Drone1:1141;Drone2:490;Drone3:490;Drone4:490,2117.0,relative_sent,send,Drone1
d1_recv_d4_163,Drone1,Drone1:1142;Drone2:490;Drone3:490;Drone4:490,2118.0,relative_confirmed,receive,Drone4
d1_measure_164,Drone1,Drone1:1143;Drone2:490;Drone3:490;Drone4:490,2120.0,velocity_measured,local,
d1_send_d2_164,Drone1,Drone1:1144;Drone2:490;Drone3:490;Drone4:490,2120.2,velocity_sent,send,Drone2
d2_recv_d1_164,Drone2,Drone1:1144;Drone2:491;Drone3:490;Drone4:490,2121.0,processing,receive,Drone1
d2_compute_164,Drone2,Drone1:1144;Drone2:492;Drone3:490;Drone4:490,2121.5,relative_computed,local,
d2_send_d1_164,Drone2,Drone1:1144;Drone2:493;Drone3:490;Drone4:490,2122.0,relative_sent,send,Drone1
d1_recv_d2_164,Drone1,Drone1:1145;Drone2:493;Drone3:490;Drone4:490,2123.0,relative_confirmed,receive,Drone2
d1_send_d3_164,Drone1,Drone1:1146;Drone2:493;Drone3:490;Drone4:490,2124.2,velocity_sent,send,Drone3
d3_recv_d1_164,Drone3,Drone1:1146;Drone2:493;Drone3:491;Drone4:490,2125.0,processing,receive,Drone1
d3_compute_164,Drone3,Drone1:1146;Drone2:493;Drone3:492;Drone4:490,2125.5,relative_computed,local,
d3_send_d1_164,Drone3,Drone1:1146;Drone2:493;Drone3:493;Drone4:490,2126.0,relative_sent,send,Drone1
d1_recv_d3_164,Drone1,Drone1:1147;Drone2:493;Drone3:493;Drone4:490,2127.0,relative_confirmed,receive,Drone3
d1_send_d4_164,Drone1,Drone1:1148;Drone2:493;Drone3:493;Drone4:490,2128.2,velocity_sent,send,Drone4
d4_recv_d1_164,Drone4,Drone1:1148;Drone2:493;Drone3:493;Drone4:491,2129.0,processing,receive,Drone1
d4_compute_164,Drone4,Drone1:1148;Drone2:493;Drone3:493;Drone4:492,2129.5,relative_computed,local,
d4_send_d1_164,Drone4,Drone1:1148;Drone2:493;Drone3:493;Drone4:493,2130.0,relative_sent,send,Drone1
d1_recv_d4_164,Drone1,Drone1:1149;Drone2:493;Drone3:493;Drone4:493,2131.0,relative_confirmed,receive,Drone4
d1_measure_165,Drone1,Drone1:1150;Drone2:493;Drone3:493;Drone4:493,2133.0,velocity_measured,local,
d1_send_d2_165,Drone1,Drone1:1151;Drone2:493;Drone3:493;Drone4:493,2133.2,velocity_sent,send,Drone2
d2_recv_d1_165,Drone2,Drone1:1151;Drone2:494;Drone3:493;Drone4:493,2134.0,processing,receive,Drone1
d2_compute_165,Drone2,Drone1:1151;Drone2:495;Drone3:493;Drone4:493,2134.5,relative_computed,local,
d2_send_d1_165,Drone2,Drone1:1151;Drone2:496;Drone3:493;Drone4:493,2135.0,relative_sent,send,Drone1
d1_recv_d2_165,Drone1,Drone1:1152;Drone2:496;Drone3:493;Drone4:493,2136.0,relative_confirmed,receive,Drone2
d1_send_d3_165,Drone1,Drone1:1153;Drone2:496;Drone3:493;Drone4:493,2137.2,velocity_sent,send,Drone3
d3_recv_d1_165,Drone3,Drone1:1153;Drone2:496;Drone3:494;Drone4:493,2138.0,processing,receive,Drone1
d3_compute_165,Drone3,Drone1:1153;Drone2:496;Drone3:495;Drone4:493,2138.5,relative_computed,local,
d3_send_d1_165,Drone3,Drone1:1153;Drone2:496;Drone3:496;Drone4:493,2139.0,relative_sent,send,Drone1
d1_recv_d3_165,Drone1,Drone1:1154;Drone2:496;Drone3:496;Drone4:493,2140.0,relative_confirmed,receive,Drone3
d1_send_d4_165,Drone1,Drone1:1155;Drone2:496;Drone3:496;Drone4:493,2141.2,velocity_sent,send,Drone4
d4_recv_d1_165,Drone4,Drone1:1155;Drone2:496;Drone3:496;Drone4:494,2142.0,processing,receive,Drone1
d4_compute_165,Drone4,Drone1:1155;Drone2:496;Drone3:496;Drone4:495,2142.5,relative_computed,local,
d4_send_d1_165,Drone4,Drone1:1155;Drone2:496;Drone3:496;Drone4:496,2143.0,relative_sent,send,Drone1
d1_recv_d4_165,Drone1,Drone1:1156;Drone2:496;Drone3:496;Drone4:496,2144.0,relative_confirmed,receive,Drone4
d1_measure_166,Drone1,Drone1:1157;Drone2:496;Drone3:496;Drone4:496,2146.0,velocity_measured,local,
d1_send_d2_166,Drone1,Drone1:1158;Drone2:496;Drone3:496;Drone4:496,2146.2,velocity_sent,send,Drone2
d2_recv_d1_166,Drone2,Drone1:1158;Drone2:497;Drone3:496;Drone4:496,2147.0,processing,receive,Drone1
d2_compute_166,Drone2,Drone1:1158;Drone2:498;Drone3:496;Drone4:496,2147.5,relative_computed,local,
d2_send_d1_166,Drone2,Drone1:1158;Drone2:499;Drone3:496;Drone4:496,2148.0,relative_sent,send,Drone1
d1_recv_d2_166,Drone1,Drone1:1159;Drone2:499;Drone3:496;Drone4:496,2149.0,relative_confirmed,receive,Drone2
d1_send_d3_166,Drone1,Drone1:1160;Drone2:499;Drone3:496;Drone4:496,2150.2,velocity_sent,send,Drone3
d3_recv_d1_166,Drone3,Drone1:1160;Drone2:499;Drone3:497;Drone4:496,2151.0,processing,receive,Drone1
d3_compute_166,Drone3,Drone1:1160;Drone2:499;Drone3:498;Drone4:496,2151.5,relative_computed,local,
d3_send_d1_166,Drone3,Drone1:1160;Drone2:499;Drone3:499;Drone4:496,2152.0,relative_sent,send,Drone1
d1_recv_d3_166,Drone1,Drone1:1161;Drone2:499;Drone3:499;Drone4:496,2153.0,relative_confirmed,receive,Drone3
d1_send_d4_166,Drone1,Drone1:1162;Drone2:499;Drone3:499;Drone4:496,2154.2,velocity_sent,send,Drone4
d4_recv_d1_166,Drone4,Drone1:1162;Drone2:499;Drone3:499;Drone4:497,2155.0,processing,receive,Drone1
d4_compute_166,Drone4,Drone1:1162;Drone2:499;Drone3:499;Drone4:498,2155.5,relative_computed,local,
d4_send_d1_166,Drone4,Drone1:1162;Drone2:499;Drone3:499;Drone4:499,2156.0,relative_sent,send,Drone1
d1_recv_d4_166,Drone1,Drone1:1163;Drone2:499;Drone3:499;Drone4:499,2157.0,relative_confirmed,receive,Drone4
d1_measure_167,Drone1,Drone1:1164;Drone2:499;Drone3:499;Drone4:499,2159.0,velocity_measured,local,
d1_send_d2_167,Drone1,Drone1:1165;Drone2:499;Drone3:499;Drone4:499,2159.2,velocity_sent,send,Drone2
d2_recv_d1_167,Drone2,Drone1:1165;Drone2:500;Drone3:499;Drone4:499,2160.0,processing,receive,Drone1
d2_compute_167,Drone2,Drone1:1165;Drone2:501;Drone3:499;Drone4:499,2160.5,relative_computed,local,
d2_send_d1_167,Drone2,Drone1:1165;Drone2:502;Drone3:499;Drone4:499,2161.0,relative_sent,send,Drone1
d1_recv_d2_167,Drone1,Drone1:1166;Drone2:502;Drone3:499;Drone4:499,2162.0,relative_confirmed,receive,Drone2
d1_send_d3_167,Drone1,Drone1:1167;Drone2:502;Drone3:499;Drone4:499,2163.2,velocity_sent,send,Drone3
d3_recv_d1_167,Drone3,Drone1:1167;Drone2:502;Drone3:500;Drone4:499,2164.0,processing,receive,Drone1
d3_compute_167,Drone3,Drone1:1167;Drone2:502;Drone3:501;Drone4:499,2164.5,relative_computed,local,
d3_send_d1_167,Drone3,Drone1:1167;Drone2:502;Drone3:502;Drone4:499,2165.0,relative_sent,send,Drone1
d1_recv_d3_167,Drone1,Drone1:1168;Drone2:502;Drone3:502;Drone4:499,2166.0,relative_confirmed,receive,Drone3
d1_send_d4_167,Drone1,Drone1:1169;Drone2:502;Drone3:502;Drone4:499,2167.2,velocity_sent,send,Drone4
d4_recv_d1_167,Drone4,Drone1:1169;Drone2:502;Drone3:502;Drone4:500,2168.0,processing,receive,Drone1
d4_compute_167,Drone4,Drone1:1169;Drone2:502;Drone3:502;Drone4:501,2168.5,relative_computed,local,
d4_send_d1_167,Drone4,Drone1:1169;Drone2:502;Drone3:502;Drone4:502,2169.0,relative_sent,send,Drone1
d1_recv_d4_167,Drone1,Drone1:1170;Drone2:502;Drone3:502;Drone4:502,2170.0,relative_confirmed,receive,Drone4
d1_measure_168,Drone1,Drone1:1171;Drone2:502;Drone3:502;Drone4:502,2172.0,velocity_measured,local,
d1_send_d2_168,Drone1,Drone1:1172;Drone2:502;Drone3:502;Drone4:502,2172.2,velocity_sent,send,Drone2
d2_recv_d1_168,Drone2,Drone1:1172;Drone2:503;Drone3:502;Drone4:502,2173.0,processing,receive,Drone1
d2_compute_168,Drone2,Drone1:1172;Drone2:504;Drone3:502;Drone4:502,2173.5,relative_computed,local,
d2_send_d1_168,Drone2,Drone1:1172;Drone2:505;Drone3:502;Drone4:502,2174.0,relative_sent,send,Drone1
d1_recv_d2_168,Drone1,Drone1:1173;Drone2:505;Drone3:502;Drone4:502,2175.0,relative_confirmed,receive,Drone2
d1_send_d3_168,Drone1,Drone1:1174;Drone2:505;Drone3:502;Drone4:502,2176.2,velocity_sent,send,Drone3
d3_recv_d1_168,Drone3,Drone1:1174;Drone2:505;Drone3:503;Drone4:502,2177.0,processing,receive,Drone1
d3_compute_168,Drone3,Drone1:1174;Drone2:505;Drone3:504;Drone4:502,2177.5,relative_computed,local,
d3_send_d1_168,Drone3,Drone1:1174;Drone2:505;Drone3:505;Drone4:502,2178.0,relative_sent,send,Drone1
d1_recv_d3_168,Drone1,Drone1:1175;Drone2:505;Drone3:505;Drone4:502,2179.0,relative_confirmed,receive,Drone3
d1_send_d4_168,Drone1,Drone1:1176;Drone2:505;Drone3:505;Drone4:502,2180.2,velocity_sent,send,Drone4
d4_recv_d1_168,Drone4,Drone1:1176;Drone2:505;Drone3:505;Drone4:503,2181.0,processing,receive,Drone1
d4_compute_168,Drone4,Drone1:1176;Drone2:505;Drone3:505;Drone4:504,2181.5,relative_computed,local,
d4_send_d1_168,Drone4,Drone1:1176;Drone2:505;Drone3:505;Drone4:505,2182.0,relative_sent,send,Drone1
d1_recv_d4_168,Drone1,Drone1:1177;Drone2:505;Drone3:505;Drone4:505,2183.0,relative_confirmed,receive,Drone4
d1_measure_169,Drone1,Drone1:1178;Drone2:505;Drone3:505;Drone4:505,2185.0,velocity_measured,local,
d1_send_d2_169,Drone1,Drone1:1179;Drone2:505;Drone3:505;Drone4:505,2185.2,velocity_sent,send,Drone2
d2_recv_d1_169,Drone2,Drone1:1179;Drone2:506;Drone3:505;Drone4:505,2186.0,processing,receive,Drone1
d2_compute_169,Drone2,Drone1:1179;Drone2:507;Drone3:505;Drone4:505,2186.5,relative_computed,local,
d2_send_d1_169,Drone2,Drone1:1179;Drone2:508;Drone3:505;Drone4:505,2187.0,relative_sent,send,Drone1
d1_recv_d2_169,Drone1,Drone1:1180;Drone2:508;Drone3:505;Drone4:505,2188.0,relative_confirmed,receive,Drone2
d1_send_d3_169,Drone1,Drone1:1181;Drone2:508;Drone3:505;Drone4:505,2189.2,velocity_sent,send,Drone3
d3_recv_d1_169,Drone3,Drone1:1181;Drone2:508;Drone3:506;Drone4:505,2190.0,processing,receive,Drone1
d3_compute_169,Drone3,Drone1:1181;Drone2:508;Drone3:507;Drone4:505,2190.5,relative_computed,local,
d3_send_d1_169,Drone3,Drone1:1181;Drone2:508;Drone3:508;Drone4:505,2191.0,relative_sent,send,Drone1
d1_recv_d3_169,Drone1,Drone1:1182;Drone2:508;Drone3:508;Drone4:505,2192.0,relative_confirmed,receive,Drone3
d1_send_d4_169,Drone1,Drone1:1183;Drone2:508;Drone3:508;Drone4:505,2193.2,velocity_sent,send,Drone4
d4_recv_d1_169,Drone4,Drone1:1183;Drone2:508;Drone3:508;Drone4:506,2194.0,processing,receive,Drone1
d4_compute_169,Drone4,Drone1:1183;Drone2:508;Drone3:508;Drone4:507,2194.5,relative_computed,local,
d4_send_d1_169,Drone4,Drone1:1183;Drone2:508;Drone3:508;Drone4:508,2195.0,relative_sent,send,Drone1
d1_recv_d4_169,Drone1,Drone1:1184;Drone2:508;Drone3:508;Drone4:508,2196.0,relative_confirmed,receive,Drone4
d1_measure_170,Drone1,Drone1:1185;Drone2:508;Drone3:508;Drone4:508,2198.0,velocity_measured,local,
d1_send_d2_170,Drone1,Drone1:1186;Drone2:508;Drone3:508;Drone4:508,2198.2,velocity_sent,send,Drone2
d2_recv_d1_170,Drone2,Drone1:1186;Drone2:509;Drone3:508;Drone4:508,2199.0,processing,receive,Drone1
d2_compute_170,Drone2,Drone1:1186;Drone2:510;Drone3:508;Drone4:508,2199.5,relative_computed,local,
d2_send_d1_170,Drone2,Drone1:1186;Drone2:511;Drone3:508;Drone4:508,2200.0,relative_sent,send,Drone1
d1_recv_d2_170,Drone1,Drone1:1187;Drone2:511;Drone3:508;Drone4:508,2201.0,relative_confirmed,receive,Drone2
d1_send_d3_170,Drone1,Drone1:1188;Drone2:511;Drone3:508;Drone4:508,2202.2,velocity_sent,send,Drone3
d3_recv_d1_170,Drone3,Drone1:1188;Drone2:511;Drone3:509;Drone4:508,2203.0,processing,receive,Drone1
d3_compute_170,Drone3,Drone1:1188;Drone2:511;Drone3:510;Drone4:508,2203.5,relative_computed,local,
d3_send_d1_170,Drone3,Drone1:1188;Drone2:511;Drone3:511;Drone4:508,2204.0,relative_sent,send,Drone1
d1_recv_d3_170,Drone1,Drone1:1189;Drone2:511;Drone3:511;Drone4:508,2205.0,relative_confirmed,receive,Drone3
d1_send_d4_170,Drone1,Drone1:1190;Drone2:511;Drone3:511;Drone4:508,2206.2,velocity_sent,send,Drone4
d4_recv_d1_170,Drone4,Drone1:1190;Drone2:511;Drone3:511;Drone4:509,2207.0,processing,receive,Drone1
d4_compute_170,Drone4,Drone1:1190;Drone2:511;Drone3:511;Drone4:510,2207.5,relative_computed,local,
d4_send_d1_170,Drone4,Drone1:1190;Drone2:511;Drone3:511;Drone4:511,2208.0,relative_sent,send,Drone1
d1_recv_d4_170,Drone1,Drone1:1191;Drone2:511;Drone3:511;Drone4:511,2209.0,relative_confirmed,receive,Drone4
d1_measure_171,Drone1,Drone1:1192;Drone2:511;Drone3:511;Drone4:511,2211.0,velocity_measured,local,
d1_send_d2_171,Drone1,Drone1:1193;Drone2:511;Drone3:511;Drone4:511,2211.2,velocity_sent,send,Drone2
d2_recv_d1_171,Drone2,Drone1:1193;Drone2:512;Drone3:511;Drone4:511,2212.0,processing,receive,Drone1
d2_compute_171,Drone2,Drone1:1193;Drone2:513;Drone3:511;Drone4:511,2212.5,relative_computed,local,
d2_send_d1_171,Drone2,Drone1:1193;Drone2:514;Drone3:511;Drone4:511,2213.0,relative_sent,send,Drone1
d1_recv_d2_171,Drone1,Drone1:1194;Drone2:514;Drone3:511;Drone4:511,2214.0,relative_confirmed,receive,Drone2
d1_send_d3_171,Drone1,Drone1:1195;Drone2:514;Drone3:511;Drone4:511,2215.2,velocity_sent,send,Drone3
d3_recv_d1_171,Drone3,Drone1:1195;Drone2:514;Drone3:512;Drone4:511,2216.0,processing,receive,Drone1
d3_compute_171,Drone3,Drone1:1195;Drone2:514;Drone3:513;Drone4:511,2216.5,relative_computed,local,
d3_send_d1_171,Drone3,Drone1:1195;Drone2:514;Drone3:514;Drone4:511,2217.0,relative_sent,send,Drone1
d1_recv_d3_171,Drone1,Drone1:1196;Drone2:514;Drone3:514;Drone4:511,2218.0,relative_confirmed,receive,Drone3
d1_send_d4_171,Drone1,Drone1:1197;Drone2:514;Drone3:514;Drone4:511,2219.2,velocity_sent,send,Drone4
d4_recv_d1_171,Drone4,Drone1:1197;Drone2:514;Drone3:514;Drone4:512,2220.0,processing,receive,Drone1
d4_compute_171,Drone4,Drone1:1197;Drone2:514;Drone3:514;Drone4:513,2220.5,relative_computed,local,
d4_send_d1_171,Drone4,Drone1:1197;Drone2:514;Drone3:514;Drone4:514,2221.0,relative_sent,send,Drone1
d1_recv_d4_171,Drone1,Drone1:1198;Drone2:514;Drone3:514;Drone4:514,2222.0,relative_confirmed,receive,Drone4
d1_measure_172,Drone1,Drone1:1199;Drone2:514;Drone3:514;Drone4:514,2224.0,velocity_measured,local,
d1_send_d2_172,Drone1,Drone1:1200;Drone2:514;Drone3:514;Drone4:514,2224.2,velocity_sent,send,Drone2
d2_recv_d1_172,Drone2,Drone1:1200;Drone2:515;Drone3:514;Drone4:514,2225.0,processing,receive,Drone1
d2_compute_172,Drone2,Drone1:1200;Drone2:516;Drone3:514;Drone4:514,2225.5,relative_computed,local,
d2_send_d1_172,Drone2,Drone1:1200;Drone2:517;Drone3:514;Drone4:514,2226.0,relative_sent,send,Drone1
d1_recv_d2_172,Drone1,Drone1:1201;Drone2:517;Drone3:514;Drone4:514,2227.0,relative_confirmed,receive,Drone2
d1_send_d3_172,Drone1,Drone1:1202;Drone2:517;Drone3:514;Drone4:514,2228.2,velocity_sent,send,Drone3
d3_recv_d1_172,Drone3,Drone1:1202;Drone2:517;Drone3:515;Drone4:514,2229.0,processing,receive,Drone1
d3_compute_172,Drone3,Drone1:1202;Drone2:517;Drone3:516;Drone4:514,2229.5,relative_computed,local,
d3_send_d1_172,Drone3,Drone1:1202;Drone2:517;Drone3:517;Drone4:514,2230.0,relative_sent,send,Drone1
d1_recv_d3_172,Drone1,Drone1:1203;Drone2:517;Drone3:517;Drone4:514,2231.0,relative_confirmed,receive,Drone3
d1_send_d4_172,Drone1,Drone1:1204;Drone2:517;Drone3:517;Drone4:514,2232.2,velocity_sent,send,Drone4
d4_recv_d1_172,Drone4,Drone1:1204;Drone2:517;Drone3:517;Drone4:515,2233.0,processing,receive,Drone1
d4_compute_172,Drone4,Drone1:1204;Drone2:517;Drone3:517;Drone4:516,2233.5,relative_computed,local,
d4_send_d1_172,Drone4,Drone1:1204;Drone2:517;Drone3:517;Drone4:517,2234.0,relative_sent,send,Drone1
d1_recv_d4_172,Drone1,Drone1:1205;Drone2:517;Drone3:517;Drone4:517,2235.0,relative_confirmed,receive,Drone4
d1_measure_173,Drone1,Drone1:1206;Drone2:517;Drone3:517;Drone4:517,2237.0,velocity_measured,local,
d1_send_d2_173,Drone1,Drone1:1207;Drone2:517;Drone3:517;Drone4:517,2237.2,velocity_sent,send,Drone2
d2_recv_d1_173,Drone2,Drone1:1207;Drone2:518;Drone3:517;Drone4:517,2238.0,processing,receive,Drone1
d2_compute_173,Drone2,Drone1:1207;Drone2:519;Drone3:517;Drone4:517,2238.5,relative_computed,local,
d2_send_d1_173,Drone2,Drone1:1207;Drone2:520;Drone3:517;Drone4:517,2239.0,relative_sent,send,Drone1
d1_recv_d2_173,Drone1,Drone1:1208;Drone2:520;Drone3:517;Drone4:517,2240.0,relative_confirmed,receive,Drone2
d1_send_d3_173,Drone1,Drone1:1209;Drone2:520;Drone3:517;Drone4:517,2241.2,velocity_sent,send,Drone3
d3_recv_d1_173,Drone3,Drone1:1209;Drone2:520;Drone3:518;Drone4:517,2242.0,processing,receive,Drone1
d3_compute_173,Drone3,Drone1:1209;Drone2:520;Drone3:519;Drone4:517,2242.5,relative_computed,local,
d3_send_d1_173,Drone3,Drone1:1209;Drone2:520;Drone3:520;Drone4:517,2243.0,relative_sent,send,Drone1
d1_recv_d3_173,Drone1,Drone1:1210;Drone2:520;Drone3:520;Drone4:517,2244.0,relative_confirmed,receive,Drone3
d1_send_d4_173,Drone1,Drone1:1211;Drone2:520;Drone3:520;Drone4:517,2245.2,velocity_sent,send,Drone4
d4_recv_d1_173,Drone4,Drone1:1211;Drone2:520;Drone3:520;Drone4:518,2246.0,processing,receive,Drone1
d4_compute_173,Drone4,Drone1:1211;Drone2:520;Drone3:520;Drone4:519,2246.5,relative_computed,local,
d4_send_d1_173,Drone4,Drone1:1211;Drone2:520;Drone3:520;Drone4:520,2247.0,relative_sent,send,Drone1
d1_recv_d4_173,Drone1,Drone1:1212;Drone2:520;Drone3:520;Drone4:520,2248.0,relative_confirmed,receive,Drone4
d1_measure_174,Drone1,Drone1:1213;Drone2:520;Drone3:520;Drone4:520,2250.0,velocity_measured,local,
d1_send_d2_174,Drone1,Drone1:1214;Drone2:520;Drone3:520;Drone4:520,2250.2,velocity_sent,send,Drone2
d2_recv_d1_174,Drone2,Drone1:1214;Drone2:521;Drone3:520;Drone4:520,2251.0,processing,receive,Drone1
d2_compute_174,Drone2,Drone1:1214;Drone2:522;Drone3:520;Drone4:520,2251.5,relative_computed,local,
d2_send_d1_174,Drone2,Drone1:1214;Drone2:523;Drone3:520;Drone4:520,2252.0,relative_sent,send,Drone1
d1_recv_d2_174,Drone1,Drone1:1215;Drone2:523;Drone3:520;Drone4:520,2253.0,relative_confirmed,receive,Drone2
d1_send_d3_174,Drone1,Drone1:1216;Drone2:523;Drone3:520;Drone4:520,2254.2,velocity_sent,send,Drone3
